username,rating,content,ip_address,time
小白_1912,5.0,"本以为新加坡植物园是绿树成荫的那种，但其实很大一部分是景观园，真的不适合在烈日下行走，尤其是新加坡的大太阳下，十点多钟来到，走半个小时，感觉人就像从水里捞出来一样，直接就想逃离。但新加坡植物园真的很大呀，想从另一个门出去，都走了很久。科普下介绍，下次找个凉爽的天再去。 新加坡植物园(英文:SingaporeBotanicGardens)是新加坡首个联合国教科文组织世界文化遗产。植物园位于克伦尼路，占地74公顷，公园最南端距最北端约2.5公里。新加坡植物园是热带岛屿繁茂的缩影，结合了原始树林和专业花圃，拥有20,000多种亚热带、热带的奇异花卉和珍贵的树木，可分为热带、亚热带常绿乔木、棕榈、竹类园艺花卉、水生植物、沼生植物、寄生植物和沙漠植物等植物，包括了许多濒临灭绝的品种。新加坡植物园分为三个核心区域，由南向北依次为:东陵区、中心区和武吉知马游览区。除了位于中心区的国家兰花园需要购票入内，其余区域均免费开放。东陵区主要由植物学中心和天鹅湖构成，这里也是新加坡植物园初期的办公和试验地，著名的历史博物馆、植物图书馆、标本馆都在此处。中心区西部是国家兰花园，东侧紧邻东陵区的是一片约有6公顷的热带雨林，这片珍贵的原始热带森林比植物园的历史还要久远，生长了超过50[%]的新加坡稀有植物物种，也是世界上少有的位于城市内的热带雨林。中心区内有一处栽植着绿篱的矩形花园，花园里有一个圆形的日冕和喷水池。北面的斜坡上铺植草坪，上面有用不同颜色的观叶植物组成的花钟，新颖别致。棕榈谷和交响乐湖在中心区的中央，邵氏基金交响乐台位于交响乐湖上，植物园在每个周末会不定时的安排免费音乐会供游客欣赏。2008年10月10日，交响乐湖的南边树起了一座肖邦的雕像。武吉知马游览区以自然景观为主，包括了生态花园、生态胡、雅格巴拉斯儿童花园、叶花园和藤架园。生态花园是一片天然林区，面积约4公顷，专门收集东南亚的各种经济植物。",N/A,20/12/2016
magichh,5.0,非常好的园林，很值得一去！ 1.门票免费，无论对居民还是歪果仁，不像有些地方要区分居民和歪果仁之类的，这个必须先说但里面的胡姬花园要收费，不贵，好像是歪果仁几块钱，这可以理解，毕竟胡姬花的养护不容易。 2.不偏远，交通方便，地铁公车都可到达。离乌节路也不远，公车几站，就突然从世外桃源到购物天堂 3.城市中一大片静谧之处，人少，绿树成荫，悠悠草坪。时不时鸟儿飞过，小动物(好像是小鳄鱼哈哈)湖中游走...并非平铺直叙，有些小错落，小回转，但不难走。 4.还有露天草地音乐舞台，有特色的餐厅，免费的植物园小博物馆，讲解人员很热心。 5.胡姬花园内很美，各种各样品种和颜色的国花，眼花缭乱，几块的门票也值得。,N/A,19/05/2019
juki235,5.0,新加坡植物园很大，适合清晨跑步和夜晚散步，这里免费向游客开放，里面有个胡姬园需要收费。这里还有很多的纪念品商店，有卖花茶和用胡姬花做的小饰品，挺有地方特色，但种子不要购买，因为海关查到会被扣住的。,N/A,16/01/2017
william0818,4.3,植物园居然是免费的，这在国内是基本不可能的。环境很好，虽然新加坡挺热，但是这里却不热。参天大树很多，负氧离子含量高，特别适合休闲游玩。胡姬花，也就是兰花是新加坡国花，也是我最喜欢的花卉，单独有一个馆展览，这个是需要收费的，不过我觉得是值的，种类好多，兰花太美丽了，而且很名贵，不好养，还有很多用国家首脑命名的兰花。公共设施也全，而且很干净,N/A,07/12/2016
SallyinHK,2.3,喜欢兰花的可以去 或者家人出游 否则不推荐  全部人工种植 英文解说牌 路标不明显   有个冷气花房还不错 可以进去凉快下  有一个小屏幕和英文讲解在底层  对体力要求大 做好防晒工作,新加坡,27/05/2023
宫主爱,5.0,很喜欢植物园里的一些小雕塑，虽然只是一些日常的设计，但都洋溢着热情的青春活力！在植物园的大草坪中心有棵超大的榕树，孩子们就像猴子似的爬来爬去，并不会有工作人员来制止，也许这就是新加坡人亲近自然的一种方式吧,N/A,19/11/2016
joanne08H2021,5.0,园区大，环境好，适合一家大小过来,新加坡,22/04/2023
_CFT01****5355839,5.0,对于植物园，来过才知道，这里是很是适合放松，接触大自然，散步的好去处，绿色植物郁郁葱葱，当一个人想静静的时候，可以背上一台相机，当一个人想卸下心理包袱的时候，可以携带着相机，来这里走走！或许你走累了，那就找个地方也来张任性的自拍吧！,N/A,17/10/2015
素素77,5.0,新加坡植物园很推荐去打卡，很有热带风情。,N/A,15/02/2022
118****563,3.3,其实新加坡植物园是免费的，这里就是一个国家兰花园，里面转一圈的话大概半个多小时，花的品种还可以，性价比一般。,泰国,09/05/2023
笃悠悠的鱼,5.0,新加坡植物园靠近乌节路，可以从乌节路步行前往，搭公车也很方便就停在公园对面，是赏花踏青认识热带植物的好去处，园内还有一个大湖，湖面上还有天鹅，环境非常清幽，植物园是免费开放的，如果想欣赏新加坡的国花，则可以花五元新币去到里面的国家胡姬花园，满园的兰花争相怒放，美不胜收！,N/A,18/08/2016
wei****ucy,5.0,新加坡植物园是新加坡这个热带岛屿繁茂的缩影。占地52公顷的植物园与市中心相邻，结合了原始树林和专业花圃并种植了鸡蛋花、玫瑰、蕨类植物、沙漠植物等。种类繁多的植物中包括了许多濒临灭绝的品种，这正体现了新加坡植物园的专业性和多样化。交通方便，地铁直达而且免费。,N/A,11/08/2016
菩提彼岸,4.7,植物园在市中心，面积很大，基本没办法全走遍，走了核心位置，然后就入兰花园，这才需要收门票5元。兰花品种很多，基本叫不出名字，但鲜艳无比。白色音乐亭是制高点，孙燕姿曾经在这拍摄过MV，也是很多当地人拍摄婚纱照的地方。,N/A,07/01/2016
M36****7502,5.0,新加坡植物园的特色是热带岛屿植物。拥有20000多种亚热带、热带的奇异花卉和珍贵树木。湖泊、参天大树、叫不上名字的各花卉、天鹅、鸽子、秋千…小朋友很开心。比起游乐场的人山人海，妈妈也很满意。,N/A,07/03/2020
vivienvivien,5.0,紧邻市中心，十分钟车程就能从乌节闹区进入植物园，是新加坡的缩影。以研究和收集热带植物、园艺花卉而著称，有天然原始森林和特色花园。其中国家胡姬园有许多胡姬花和珍奇的中南美洲凤梨科植物。游客可到公园里的高级法国餐厅，在绿荫下享受全城数一数二的法国佳肴。 ,N/A,02/12/2020
M34****3007,0.0,这个花园非常美丽尤其是兰花园，有着不同类型品种的兰花。沿路走过去，香气扑鼻，并且还有喷洒的水池带来阵阵凉意。这个地方很适合散步和小跑，尤其是如果你热爱散步和小跑，你一定会陶醉于这里优美的风景以及随处可见的来自世界各地的树种和花卉。，，,N/A,14/05/2020
M30****1190,0.0,免入场费的植物园的位置很好，游客逛完了乌节路，走过尽头再多走三分钟便到，里面别有洞天，很多各类植物不算，有个天鹅湖能让你烦躁的心沉淀下来，还有一个匠心独运的胡姬花园，几间高雅的小餐馆食物很获好评，中间一个湖，中央还不时有管弦乐队演奏，游人逛累了，随意坐在草坪上免费欣赏，不是很惬意吗？，，,N/A,14/05/2020
M33****8159,0.0,与滨海湾花园一样是植物园，但这个免费的植物园主要是市民休憩场所，有很大的草坪，有供人表演的舞台，有餐厅和漫跑小径等，非常适合散步，另一方面由于有各种微生境，而且面积很大，所以可以观看到很多不同的野生鸟类和松鼠，适合喜欢自然的人。。,N/A,14/05/2020
M33****9956,0.0,"植物园没有在市中心,所以很容易被游客忽略,其实这恰恰是一个非常值得去的景点.里面游客不多,有好多本地人在里面遛狗,跑步等等.植物的多样性在里面也提现的淋漓尽致,尤其是阳光比较晒的时候,这里的舒适度会更好.。。",N/A,14/05/2020
M33****2295,0.0,此次拜访植物园 就是想找个可以跑步的好地方。 但是 Singapore Botanic的每个角落都为我带来了无限惊喜。 你可以找一片属于自己的草地，席地而坐；亦或，找一个属于自己心爱的花园，享受属于自己的空间；，，,N/A,13/05/2020
M35****1779,0.0,穿过一个开阔地带，一大片兰花映入眼帘。这里还有机会看到各种鸟类和其他野生动物。由于新加坡是一个“美食家”的天堂，快快换上一双舒适的鞋子，来一场大街小巷的寻味之旅吧。我们在这里度过了一个完美的午后时光。。。,N/A,13/05/2020
网中的人,5.0,【景色】一个保养的干干净净的天然氧吧，及种类繁多的兰花，再加上各种物种，乌龟，鱼，爬虫，松鼠快乐在植物园成长。 【趣味】休闲漫步在园区，与其他物种一起享受清新的空气。 【性价比】免费观赏，VIP兰花园需要门票。,N/A,27/03/2020
超级ctt,4.3,"环境真的很不错，大片的草地，与各种植物相映成趣。重点看了兰花馆，单独收费，工作人员非常热情，兰花品种很多，静心做了摆放设计。很适合带孩子来，有专为孩子设计的花园，吃饭很方便。占地很大, 不需要门票, 散步的走道都规画得很好, 不过好像没甚么植物的介绍?虽然叫做植物园, 比较像大型的公园, 来这里就是放松, 放眼望去绿油油, 有湖, 有鸟, 有鸡, 还有大型蜥蜴在公园里悠游",N/A,27/02/2020
M33****2987,0.0,新加坡植物园维护得很好，园内非常漂亮，身处这里会让你忘记自己是在新加坡这样一座大都市。千万不要错过园内的国家兰花中心，在我看来它就是一颗宝石。新加坡植物园很棒，是我在新加坡去过最好的地方之一。，，,N/A,14/05/2020
M33****9173,0.0,。园里有60000万多株胡姬花和植物品种，无论你想放松心情，享受户外时间或认识植物，这是一个不容错过的好地方。 小孩子还可以在边上的雅格巴拉斯儿童乐园玩水，遇上周末还有文艺演出，值得推荐。，。,N/A,13/05/2020
M31****5916,0.0,市中心外的一个花园，有足够的空间与朋友们一起度过愉快和有趣的时光。兰花花园区一年中任何时候去参观都是一件令人高兴的事（我从来没有错过它！！）与“海湾花园”相比，这里是一个安静的地方。，，,N/A,14/05/2020
M33****3005,0.0,里面有很多野生鸟类栖息。看到了珍贵的红腿斑秧鸡。红原鸡就带着它们的孩子在草坪上觅食。圆鼻巨蜥也随处可见，令人悲伤的地方在于，有很多人把巴西龟放到植物园里的池塘中，危害了当地土生动物。，，,N/A,14/05/2020
micheal王,4.0,更适合带孩子来，虽然是植物园但是野生的动物也不少。但是比动物园更安静舒适。刚好看到一条小蛇脱皮，被我全程记录了，好对不住它哟！,N/A,14/02/2017
杨昊鑫,5.0,新加坡植物园于2015年7月成为新加坡首个世界文化遗产地。新加坡植物园规模很大，历史悠久，是一个定义明确的人文景观，自从其1859年建立以来发展了丰富多样的景观、种植和建筑特色，并且保存完好。新加坡植物园最初作为英国的热带植物园而建立，160年来，它在科学进步和知识探索方面发挥了重要的作用，尤其是在热带橡胶的种植领域和胡姬花的研究方面，走在了世界的前面。,N/A,15/08/2020
M33****2948,0.0,这里有美丽的湖泊环境，奇妙的植被，包括稀有植物和兰花，锦鲤，爬行动物和更多有趣的生物!我们在那里待了几个小时，真是非常值得一游。入场费全免，去兰花区只需要多花5新元，非常棒。。。,N/A,14/05/2020
M33****6515,0.0,能在市中心有这么大一座植物园，而且完全免费开放，并且游客很少，这大概就是新加坡人最骄傲的地方了，在享受现代化的同事，能把环境做的这么好。实在难得。园里还有付费参观的兰花馆。，，，,N/A,13/05/2020
M33****4460,0.0,已有一百多年历史的植物公园里头有很多我说不出名字老树 这里也是当年英国殖民地时引进了第一批橡胶树种植在公园里头 当然在这必看的是 新加坡国家兰花园 喜欢花卉喜欢兰花的游客千万不要错过，，,N/A,13/05/2020
flame0512,5.0,这个植物园是免费的，里面的植物品种很多，与滨海湾花园的植物还是有区别的，有些植物在国内看不到的；该植物园的面积很大，小朋友走了一段路就觉得很累，还看见有外国人在举办一些户外活动。,N/A,14/02/2018
M33****1136,0.0,挺大的，从地铁站过来需要走二十分钟才能到兰花园。路上偶尔能够看到巨大的蜥蜴慢慢爬过。符合新加坡一贯精巧细致的风格。但要说到植物种类，中科院西双版纳热带植物园可能会更胜一筹。。。,N/A,13/05/2020
M37****6833,0.0,新加坡植物园🌳，很有设计感的城市中心适合漫步，思考🤔清晨5点开门。 植物园入园门口有存包柜🛅，1新币的硬币就可以把行李或背包寄存，轻装简行在植物园里感受自然安静之美。，，,N/A,13/05/2020
M35****5583,0.0,新加坡植物园是名副其实的联合国教科文组织遗产，提供了一系列惊人的植物，走道，不寻常的濒危物种。别忘了多付点钱去参观兰花花园，还有要睁大眼睛，留意那些在落叶中觅食的&quot;龙&quot;。，，,N/A,13/05/2020
chris_黄,5.0,好大好美，好多，好多热带植物，这个是什么，没见过。去到这里你一定会发出这些感叹。新加坡不愧花园城市国家，不管是外围建筑，马路，还是植物园，绿化做的真的很好，而且很干净。,N/A,10/04/2017
蓝色星球的行者,4.3,这个就是号称亚洲最大的植物园新加坡植物园，坐落在新加坡最繁华地段的尽头，现在也通了地铁，其中一个站名就是植物园站，不会错过。其中最著名的是胡姬花园，那是新加坡的国花，有空是值得去看看的。,N/A,05/05/2017
M34****0734,0.0,"Botanic Garden是我在新加坡最喜欢的地方,里面可以观赏得到各种热带国家的植物,还有很多野生小松鼠到处跑呢! 还有南瓜车造型的秋千，带小朋友去会非常开心！，，",N/A,14/05/2020
M51****565,0.0,我没有时间参观所有的地方，但我真的很喜欢我所看到的。你可以去那里只是为了欣赏风景，平静下来，呼吸新鲜空气。这里有很多不错的地方可以休息和聊天，不用担心任何事情。。。,N/A,14/05/2020
M33****9626,0.0,新加坡植物园很大，适合清晨跑步和夜晚散步，这里免费向游客开放，里面有个胡姬园需要收费。这里还有很多的纪念品商店，有卖花茶和用胡姬花做的小饰品，挺有地方特色。。。,N/A,14/05/2020
M33****3611,0.0,"有不同国家主题的植物园 没想过新加坡会有这么大的一片绿化地带,而且是免费进场! 每一个部分都有不同的主题, 相当有特色, 但是游客不多, 我们更可以舒适地游览和拍照!，，",N/A,13/05/2020
M35****5282,5.0,这个花园非常美丽尤其是兰花园，有着不同类型品种的兰花。沿路走过去，香气扑鼻，并且还有喷洒的水池带来阵阵凉意。这个地方很适合散步和小跑，尤其是如果你热爱散步和小跑，你一定会陶醉于这里优美的风景以及随处可见的来自世界各地的树种和花卉。,N/A,09/10/2019
远行-遇见你,5.0,新加坡植物园的面积着实不小；熟悉了国内人山人海，到哪里都是人酱的氛围，也对这里相对稀少的行人感到不是很适应。新加坡首个联合国教科文组织世界文化遗产，门票免费。门口像施工现场开的小门一样不显眼，进去却别有洞天。从最北边到最南边的距离就有2.5公里，以至于我最后都没有逛完全这座植物园，只到了大部分园区，也花费了近3个小时！！,N/A,21/09/2017
QinMAndy,4.7,新加坡植物园是新加坡首个联合国教科文组织世界文化遗产。植物园位于克伦尼路，占地74公顷，公园最南端距最北端约2.5公里。 新加坡植物园是热带岛屿繁茂的缩影，结合了原始树林和专业花圃，拥有20000多种亚热带、热带的奇异花卉和珍贵树木，可分为热带、亚热带常绿乔木、棕榈、竹类园艺花卉、水生植物、沼生植物、寄生植物和沙漠植物等植物，包括了许多濒临灭绝的品种。   关键是这么漂亮、拥有众多植物品种的植物园是免费的，在整个园里还有服务中心，有饮料，餐饮等，逛累了可以坐下休息喝杯饮料，甚至可以在里面吃午饭。,N/A,12/07/2017
MiniCici,5.0,"从植物园入门开始,没有车辆接驳至胡姬花园,无论走多远,无论问任何一个人,都说再走十分钟就到了,  可我得负责地说,像我这样的,足足步行了将近二十五分钟,  花园很美,什么胡姬花,不就是兰花吗?大爱!我的大爱啊!",N/A,06/07/2017
135****5248,5.0,"地铁直达门口,偌大一个热带植物园免费,只是里面有一个新加坡国花蝴蝶兰园收费5坡币.很值得看,有上万株蝴蝶兰展出,五彩缤纷,姹紫嫣红,太美了.在植物园里,看到小动物们悠闲的生活,很羡慕.看到这些高耸入云的大树很震惊.如果时间充裕的话,值得去看看.",N/A,07/03/2017
优悠奶爸,5.0,抽出一天时间去了植物园。打车到了TanglinGate，因为这个门离胡姬花园比较近。但这个门不通地铁。植物园真的不错，很多热带植物，大草坪，能慢慢逛一天。就是天太热。胡姬花园也很不错，喜欢植物的朋友可以去看看。,N/A,09/02/2017
300****511,5.0,非常棒。入园免费，一个大门直通地铁。春节去花最多的就是兰花园，兰花品种繁多，单独收费也值得。门票很便宜。老人和小孩半价。热带植物园有很多奇花异草。本地人游玩居多,N/A,22/02/2016
M35****3126,0.0,胡姫园是最有名的 其他还有：种子银行、交响乐湖（王莲）、香草园、草药园、雨林等等等等 温馨提示⚠️：完全逛完这个植物园要6小时，加上天气炎热，容易中暑🥵，请适当休息、做好防护。 图为交响乐湖的王莲，，，,N/A,12/05/2020
M33****8363,0.0,风景非常优美的地方很适合拍照适合去晨跑遛狗或者野餐，如果是对植物感兴趣的人就更应该去看一看，里面有一个胡姬花园是要付费的，里面的胡姬花争奇斗艳品种很多。。。,N/A,13/05/2020
M34****4067,0.0,我和老公坐地铁环线去植物园，上了电梯，公园的入口就在那儿。我喜欢人们在这里练太极，健美操，跑步和散步。那真是非常棒的几个小时。花园是免费的，不能错过。，，,N/A,14/05/2020
M39****402,5.0,环境超美 虽然好多植物叫不出名字 一进门就有淡淡的树木青草的香味 慢慢逛 慢慢走很放松 离乌节路打车只用5新币 适合晨起去遛弯儿 然后可以再到乌节路吃饭 shopping,N/A,04/07/2016
Dianapp,5.0,这是当地人非常喜欢的地方，周一的早上都有好多人来这里，里面有个兰花园，各式各样的兰花应有尽有，稀有品种数不胜数，还有热带雨林步道，各种品种的植物感觉都要大三号，很适合休闲游,N/A,19/02/2018
M33****3691,0.0,花园本身就很棒，而且门票是免费的，只需少许的费用就可以进入兰花收藏室，这真是太棒了。对于园艺爱好者和非园艺爱好者来说，这是一个非常有趣的地方。，。。,N/A,14/05/2020
M35****9348,0.0,不愧是新加坡唯一的世界文化遗产 公园很大，保留和设计的都很好，适合家庭出游，有一段保存完整的热带雨林，很安静。也有不少儿童设施，对小朋友很友好。，。,N/A,12/05/2020
M33****6152,0.0,植物园的入口就在MRT的出口，十分方便。园内十分大，而且路也很多，大多数的市民会放狗，跟步，坐在草地上休息。至于植物，不觉得有什么特别之处。，，,N/A,13/05/2020
M35****5282,0.0,环境真的很不错，大片的草地，与各种植物相映成趣。重点看了兰花馆，单独收费，工作人员非常热情，兰花品种很多，静心做了摆放设计。很适合带孩子来，，，,N/A,12/05/2020
M34****4580,0.0,大自然花园很适合步行或慢跑游览，也很适合野餐，全天都是免费的。这里有品类丰富的本土和非本土植物和花卉供人们观赏。绝对是新加坡旅游的好地方。，，,N/A,13/05/2020
吃萝卜的鱼儿,5.0,植物园非常大，里面好看的景色也非常多，很多地方都很适合拍照，而且拍出来也非常好看，好好欣赏的话感觉可以在里面待一天。景色很美，在这里极其享受。,N/A,07/03/2020
M36****3734,5.0,紧邻市中心，只要十分钟车程就能从乌节闹区进入植物园，场景瞬间由繁华地段转为原始森林和热带花丛。感觉清新整洁。像在画中慢步，步入仙境般美丽。,N/A,07/03/2020
M30****2777,5.0,特别好的公园，有两万多种亚热带和热带珍奇花卉植物，还有很多林茎小道，是个享受悠闲生活的好去处。新加坡植物园，这也是个很神奇的地方，大门做的非常的小，里面却大到让人惊叹。,N/A,08/03/2020
152****2462,4.3,中间会有一个大草坪，很棒！还能看到天鹅！在进门不远处，会有一个胡姬花园，当时从携程上购买，立即出票，很方便。里面的兰花很好看！景色很棒，环境很好！,N/A,13/05/2017
M30****3276,5.0,有一片秋千区，设计的非常好，不用别人推，自己用脚去踩下面的板。省力又好玩儿，一是景观设计很棒，二是生态环境非常好，三是又发现了新加坡为什么被称为“花园城市”的原因。,N/A,08/03/2020
M19****417,0.0,绿植 这里很适合做有氧运动，尤其是晚上很凉快可避避暑了； 这里其中约八成的植物物种在新加坡都属稀有，千奇百变；值得前来游玩。。,N/A,13/05/2020
M30****6151,5.0,植物园很漂亮各种植物各种小动物。但是！真的要被热死了！树荫和亭子里都不凉快。很喜欢新加坡植物园，里面有很大只不怕人的蜥蜴、不知名的鸟、鸽子，还有公鸡，对就是公鸡。,N/A,08/03/2020
M30****5232,5.0,新加坡植物园，2015年7月4日被联合国教科文组织收入世界遗产名录，很大，新加坡植物园不要门票，而且，里面的所有标识都是英文无中文，说明这里国人很少来，我来对了！,N/A,07/03/2020
木偶奇遇ce,4.0,这个植物园不一般，还被评为世界文化遗产，这里不收门票，景色优美，各种林荫小道，看到很多不时出现在你附近，占地面积很大，有人工湖，还有博物馆，里面种植了很多珍贵的植物，园区标识清晰，有很多标志性的建筑，休息的地方很多，可以自带食物在草地上野餐，空气很好，国内这样的地方很少。,N/A,29/03/2020
M33****9173,5.0,非常适合吃的很饱后去走一走，到访日是周日，虽然是假日，但是不算非常拥挤，有些可以走地方甚至因为树木植物茂密，算是非常阴凉，不会太热，到处都有松鼠，类似日本斗鸡的鸡群门路上走来走去，让人很放松舒服的地方,N/A,09/10/2019
yi****214,5.0,与滨海湾花园一样是植物园，但这个免费的植物园主要是市民休憩场所，有很大的草坪，有供人表演的舞台，有餐厅和漫跑小径等，非常适合散步，另一方面由于有各种微生境，而且面积很大，所以可以观看到很多不同的野生鸟类和松鼠,N/A,14/09/2019
M33****2987,5.0,风景非常优美的地方很适合拍照适合去晨跑遛狗或者野餐，如果是对植物感兴趣的人就更应该去看一看，里面有一个胡姬花园是要付费的，里面的胡姬花争奇斗艳品种很多。还有一个天鹅湖，很多人会拿面包去喟它们很有意思。植物园地处闹市，公交车和地铁都可以直达。,N/A,13/09/2019
M33****9626,5.0,新加坡植物园位于乌节路边上，附近有地铁站，也有公交车站，交通很方便。这是一个让你从花卉，从植物角度去认识新加坡的好地方。。。园里有60000万多株胡姬花和植物品种，无论你想放松心情，享受户外时间或认识植物，这是一个不容错过的好地方。,N/A,13/09/2019
M33****9173,5.0,穿过一个开阔地带，一大片兰花映入眼帘。这里还有机会看到各种鸟类和其他野生动物。由于新加坡是一个“美食家”的天堂，快快换上一双舒适的鞋子，来一场大街小巷的寻味之旅吧。我们在这里度过了一个完美的午后时光。,N/A,12/09/2019
挪威森林北辰星,5.0,这里是免费的景点，也是新加坡年轻人周末休闲的好地方，晚上会办音乐会，我在这里逛了很久，很大，听当地华人讲述，很多人祖辈从大陆漂洋过海来到南洋，这里就是落脚点，以前还不是植物园的时候，很多华人住在这里，涨了见识！,N/A,05/09/2019
健康美丽的芳芳,5.0,新加坡植物园，对于我这样平时就十分喜欢花花草草的人来说，可以说太有吸引力了，所以我们特地花了整整半天的时间在里面好好的参观了一回。首先这里的花草品种确实非常多，而且看得出是被精心打理过的，都非常的精神！其次整个植物园非常的干净，不会有一进热门旅游景区，就到处是垃圾这样的感觉。所以整体玩的非常开心。,N/A,17/07/2019
