username,rating,content,ip_address,time
匿名用户,5.0,外围最佳观景台Sky Deck：P3、P4，先不验票，乘坐手扶梯到二楼，沿着最外层露台，往地铁MRT方向走，跟着指示牌可以看到SKY DECK草坪，非常适合取景；,浙江,23/12/2023
全幼儿园最聪明,5.0,这个目的地绝对是旅行者的天堂美丽的风景和丰富的文化让人流连忘返这次旅行真是太棒了！遇见了独特的风土人情，收获了难以忘怀的回忆。,广西,06/02/2024
_M13****0029,4.3,冲着亚洲最高摩天轮去的，最高点165米，节奏很慢，这样不用担心头晕，只要不上恐高患者，基本上老少皆宜，携程上订票方便，我们下午19:30去的，没怎么排队，随到随玩。,陕西,25/01/2024
Krisyyie,5.0,原本想去看夜景灯光秀，预计人挤人，机智的我们还是下午过去了，然后我们三个人包下了一整个车厢，半小时还是值得的，当然相信夜景更美，但是我们就不挤了,新加坡,03/12/2023
匿名用户,5.0,观景舱内有两个显示屏可以知道高度，到达最高点会有语音提示，上升的半圈没有太多夜景，但是下降的夜景非常赞。夜景还是比较漂亮。,浙江,23/12/2023
匿名用户,5.0,亚洲最大的摩天轮，到达最高点时景色非常好，摩天轮转的特别慢，有足够的时间观赏美景,广东,23/01/2024
lx****10,4.0,新加坡摩天观景轮，我们去那天人特别少。景观相当不错，后来听说夜景会更美呢！坐在观景轮里，可以很直观感受到，新加坡的现代化建设、植被覆盖率等等……,北京,24/12/2023
匿名用户,5.0,2008年开放，共有28个观景舱，每个舱都能容纳最多28名游客，旋转一周需要大约30分钟的时间。,浙江,23/12/2023
匿名用户,5.0,30 分钟一圈 中午去的人很少 都是自己人一个车厢 体验感超好,北京,07/02/2024
135****6685,5.0,非常好，很有安全感，轻松，休闲的项目，一家老小都适合。,新加坡,28/01/2024
m52****44,5.0,风景很好，7:45的滨海湾灯光不要在摩天轮上看，还是天空树下看更好，摩天轮下有新加坡介绍，可以在到新加坡的前几天去看一下有个了解。,上海,19/11/2023
chw_t,5.0,摩天轮一圈下来大概半小时，推荐傍晚七点左右去，天不太黑，灯光亮起来了，天气好的时候，晚霞满天，排出来的照片真是一级棒！！,上海,06/08/2023
CC明眼看世界,4.0,远道而来的，当然要试一下，很大的摩天轮🎡 小朋友很开心，就是交通不太方便，要走一大段路才能到，虽然是地铁站附近，如果有接驳车就更完美了。,广东,20/01/2024
匿名用户,5.0,白天比较热，建议晚上过来坐，不那么热心情很放松。一个车厢大概6-8人，空间很大，可以走动。夜景真的很美很美。,中国台湾,05/02/2024
M24****794,4.7,挺不错的，值得体验一下,黑龙江,01/01/2024
M52****2001,5.0,携程买比现场便宜多了。先是一段时光之旅，慢慢展现新加坡的发展历程，大概两三层楼的样子，走完后就来到了摩天轮的排队入口。在金沙酒店旁体会一次高空俯瞰真的不错，一边坐摩天轮一边听讲解介绍，一次大概半个小时，非常不错。,上海,02/10/2023
开水哥,5.0,先是一段时空之旅，讲述新加坡的变迁历史还有未来发展，光影效果及图文叙述夺人眼球，直至坐上缆车把整个新加坡尽收眼底，几大标志性建筑在高空俯瞰有些不一样的感觉，30分钟的游览不急不躁，恰当好处，总体推荐！,新加坡,17/08/2023
jj****09,5.0,巨型摩天轮可以观赏新加坡全景，天气好视野可以一路看到马来。进入摩天轮前会通过时光隧道介绍新加坡以及摩天轮的相关内容，设计得比较巧妙。上摩天轮后大概一圈三十分钟，建议6：39左右上去，可以看到天亮到天黑的不同景色，很妙。,新加坡,12/08/2023
匿名用户,4.0,挺好玩 可以俯览新加坡🇸🇬的景色 哈哈哈哈哈哈哈哈哈哈好很好很好很好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,辽宁,14/02/2024
M56****9060,5.0,非常值得一游，全方位观看到滨海湾景色,重庆,12/02/2024
320****436,4.7,海滨湾公园可以走到摩天轮大概15-20分钟。走到摩天轮路过双螺旋桥。一圈接近30分钟，可以看到新加坡全景。晚上乘坐看夜景。白天天气好看到更多景观,福建,14/02/2024
CocoZHY,5.0,还是值得一去的.孩子们都很喜欢的.360度最高点看新加坡全景.,新加坡,10/02/2024
_WeCh****373107,5.0,还是非常值得去一次摩天轮的，摩天轮底下能有一个小展览介绍新加坡的历史。摩天轮能看一下新加坡的夜景，一个仓里不会有很多人，风景还是很好的，,广东,14/02/2024
匿名用户,5.0,值得一去！！,马来西亚,01/01/2024
Lucky YUE,5.0,非常不戳。,中国台湾,05/01/2024
匿名用户,5.0,来过很多次了，小朋友依旧很喜欢！对于摩天轮🎡，小女孩天生没有抵抗力！貌似在轿厢还可以用晚餐，以后有机会来尝试下，想必也是绝佳的！,上海,27/12/2023
筱喇叭花,4.7,搭配一个时光之旅的参观，然后才是摩天轮。作为世界前几的巨型摩天轮，不得不说很稳，一个车厢里大概是十几个人，大概会有3-4个人会站着，我们因为6个人，所以一起上就坐到了座位，很幸运。但是吧，为了拍照，还是会站起来的，夜景很漂亮，值得一去！,上海,18/08/2023
匿名用户,4.0,年前玩不排队，夜景很美，服务也不错,四川,14/02/2024
匿名用户,4.7,登高望远，在无边的夜色中遥望远方的夜景，是白天的平地所不同的感受,江苏,20/01/2024
匿名用户,5.0,晚上坐摩天轮看新加坡夜景，各个角度，完美！作为亚洲第一高摩天轮，体验感不错，里面有介绍，空间宽敞舒适，空调温度，蛮低的，可以带件长袖！,江西,10/08/2023
坡岛逗你玩,5.0,亲戚很喜欢 说新加坡很美 幸运的是这次坐的车厢竟然和几年前坐的同一个号码 这也是我第二次坐摩天轮,新加坡,08/01/2024
枫会带走落樱,4.7,和同学一起做的摩天轮，下午没什么人排队，人气特别好，能见度非常高，新加坡美丽的风景一览无余，非常推荐，里面还有空调和讲解，很到位,新加坡,23/08/2023
M35****3888,5.0,买票验票都很方便，携程可以现买现用，算算比现场买票还便宜，十一人不多，包车厢的待遇～,河南,05/02/2024
_WeCh****91164,5.0,在摩天轮上能看到最精华的新加坡景色，连我这种恐高人士也敢站在窗口，被窗外景色迷住了。,广东,30/12/2023
外星人,4.3,底层的时光之旅主要介绍了新加坡的历史，我们时间紧张没有怎么看，有点遗憾。摩天轮的整体设计和体验都不错，轿厢很合理，没有摇晃的感觉，最高能到165米，体验感很好，就是刚下过雨，轿厢的玻璃有些水气可能会影响拍照效果，可以俯瞰新加坡夜晚的美景！ 另外竟然还有轿厢是专门用来品酒的，有点意思！,北京,07/10/2023
186****0783,4.7,时光之旅只是上楼坐摩天轮的必经之地，必须要路过的。不能带饮食，一圈下来 30 分钟，可以通过摩天轮轿厢中的电子屏了解新加坡全貌和地标建筑。带孩子来或者情侣旅游合适,北京,17/02/2024
d89****88,5.0,时空之旅展览和摩天轮都不错！了解新加坡的前世今生，在摩天轮上也可以看到新加坡的现在！摩天轮本身的设计也很妙！值得一去！,江苏,22/10/2023
37****677,5.0,很惊艳，傍晚去的，正好赶上国庆军演预演，尽览新加坡风光，很多人推荐金沙空中花园不建议去摩天轮，其实各有各自特点,北京,02/08/2023
NoAnswer123,5.0,晚上8点半从宾馆出发去的摩天轮，他们叫flyer，对，佛来野。我有点恐高，最高点不太敢靠近边缘，简单拍了几张照片。同一舱里的小朋友都特别开心,马来西亚,04/10/2023
匿名用户,5.0,最终还是战胜了恐高症，登上亚洲最高的摩天轮，我们到的时候人少，非常幸运的升级包厢了。一圈下来半个多小时，双腿打颤的同时为绝美的夜景所折服,江西,04/09/2023
爱吃西柚的大兔,4.3,上午去的  好处人少 独享一个箱体  缺点是景色应该没有晚上好看,新加坡,16/02/2024
匿名用户,5.0,新加坡夜景很赞,新加坡,26/01/2024
四处游玩的江生,5.0,十分好玩，下次还会再来。十分好玩，下次还会再来，可以俯瞰整个城市的景观。可以俯瞰整个城市的景观,广东,29/08/2023
匿名用户,4.7,鸭子船没有想象那么有趣，导游讲解基本听不清，因为太吵，可以带小孩来体验。摩天轮去的时间段为傍晚亮灯前，所以人很少，我们两位安排在一个大玻璃胶囊内，空调很足，胶囊内待半小时会很冷，要穿长袖长裤。,北京,06/09/2023
坡岛逗你玩,5.0,买票住宿基都是选择携程 非常方便,新加坡,08/01/2024
匿名用户,5.0,出票快，快到景点看人不多才买票，但进去之后还是拍了一会儿队，中秋夜坐摩天轮赏月，别样体验，空调十足，不要忘记带外套，新加坡惯例，室内巨冷，赶上最后一班,广东,07/10/2023
悠莜琦琦,5.0,非常棒的体验，第一次上去，可以俯瞰滨海湾区的美景。视觉效果很强，打卡必备。楼下的小模型非常精致，扫码进来，很方便！地铁走过来很近。边上还有很多小池。,浙江,30/10/2023
139****0511,5.0,性价比超高，下次还会选的,福建,11/02/2024
王老师是野兽派,5.0,小朋友第一次坐都很开心,新加坡,14/02/2024
匿名用户,5.0,视野非要好，风景很美，小朋友很开心，初次去新加坡值得去体验一下,浙江,06/10/2023
匿名用户,5.0,还不错 景色一览无余,上海,15/02/2024
匿名用户,5.0,很漂亮的新加坡夜景,上海,06/02/2024
匿名用户,5.0,不错，很有特色。,上海,12/02/2024
匿名用户,5.0,看日落看夜景绝佳,吉林,07/02/2024
jufi,5.0,看看风景休息下,江苏,05/02/2024
涵淇粑粑,5.0,很精彩，很实惠,广东,30/01/2024
涵淇粑粑,5.0,很精彩，很实惠,广东,30/01/2024
Dr.王大龍 ™ 🇻🇺🇬🇼,5.0,可以说是说的,新加坡,12/01/2024
jufi,5.0,看看看风景,江苏,05/02/2024
匿名用户,5.0,看夜景很好,上海,31/01/2024
匿名用户,5.0,夜景还不错,新加坡,27/01/2024
鸽子鹭鸶,4.3,👍👍👍很方便的购票体验，推荐购买，然后很喜欢摩天轮，视野超级好，一圈28分钟👍👍👍 可以在摩天轮里随意走动参观很奇特,上海,06/10/2023
鸽子鹭鸶,5.0,携程买票可以直接扫码上摩天轮。在一楼先参观时光隧道，二楼和三楼也有，然后就是排队摩天轮，上午11点去，大概排队10分钟就坐上了,上海,06/10/2023
匿名用户,5.0,几年前坐过一次，这次带着全家一起来，赶在日落的时候过来，可惜当天是阴天，但也可以看到新加坡的美景，孩子们很高兴，非常值得打卡,浙江,02/08/2023
300****172,5.0,值得一去，夜景真的很赞，一览众山小的感觉，6:30到那个flyer，也不用排队很久，携程上买票也会比在那边买便宜，真的很方便,新加坡,01/08/2023
liebersommer,5.0,现场随买随入园非常方便，价格也有优惠。刷码也很方便，不用打印。摩天轮上鸟瞰新加坡非常值得。选择飞周末去可以两人包一个车厢。,北京,02/11/2023
匿名用户,5.0,第二次来新加坡了 每次必须来做一次摩天轮 孩子喜欢 做不够 景色棒极了 白天夜景都好看 不同感受 出来后有礼品店，买点纪念品带回家很不错,海南,31/08/2023
匿名用户,5.0,携程买票太方便了 省去了用现金的麻烦，出票迅速，在现场临时下的单，摩天轮到新加坡必须打卡的地方，摩天轮里空间大，看景色美，,海南,31/08/2023
糖宝看世界,5.0,很不错的体验，速度很慢，能看到全景！,广东,04/08/2023
蛙蛙今天要出游,5.0,可以看到坡坡一大半的全景，还可以看到港口的船，摩天轮内部空间很大，很宽敞,北京,01/08/2023
匿名用户,5.0,设施：还算可以 卫生：干净 环境：设施：还算可以 卫生：干净 环境：优美   地理位置好，在摩天轮上看夜景，景色美极了 推荐,海南,31/08/2023
sculptor,3.7,新加坡摩天观景轮于 2008 年 4 月 15 日正式启用，这座 165 米高的观景轮曾经是世界上最高的摩天轮，位于新加坡市中心，摩天轮不仅可以在市内看到，也可以在旁边的马六甲海峡里看到，所以是一个地标。,美国,28/02/2023
M25****9004,5.0,坐着摩天轮，新加坡的景色几乎尽收眼底了，工作日傍晚六点左右去的，没什么人。空调温度合适，一圈下来半个小时左右，很稳很安全。这次还看到了彩虹，开心。,中国香港,26/08/2023
新加坡旅行者,5.0,【景色】新加坡摩天轮景色优美，在摩天轮上看到整个新加坡滨海湾的风景，是来新加坡旅游的时候打卡胜地。 【趣味】非常值得游览观光。 【性价比】性价比超高。,北京,03/08/2023
M28****5643,5.0,坐摩天轮赏城市夜景，很美,新加坡,07/08/2023
由由页页,5.0,出票及时，很方便。缆车里空调冷气很足，记得带件外套。。。。。,江苏,19/12/2023
_WB2****434,5.0,性价比不是很高 要排队 摩天轮上晚上反光比较严重，拍照会看不太清,浙江,13/11/2023
205****153,5.0,惊艳的夜色，值得一观,吉林,12/09/2023
冰冻小可乐,5.0,很好的体验，强烈推荐首次到新加坡玩的伙伴去体验一下，真的很棒，整个新加坡尽收眼底。建议晚上去，很震撼，一边是高尔夫球场，一边是CBD夜景,上海,10/10/2023
匿名用户,4.3,进去先是观看时光之旅 会介绍狮城的历史 还蛮好看的  建议傍晚来，这个时候太阳不强烈，人也不多 等我们坐完的时候已经大排长龙了 都是来看夜晚的灯光的,上海,06/09/2023
139****2556,5.0,非常值得一去，能看到新加坡全景，视野开阔，运行平稳。,江苏,03/11/2023
匿名用户,5.0,乘坐时间不长，但是可以看到的夜景很漂亮，推荐晚上去,云南,27/11/2023
llwlwwj,4.0,在一楼检票，进去可以先看一个时空表演，就是动画效果，讲新加坡历史的，边看就边上楼了，半个小时转一圈，白天去的，景色一般吧，轿厢里有空调，很凉快，还有平板，可以查地图,印度尼西亚,16/08/2023
Dani****ngwei,5.0,这个摩天轮绝对是空中俯瞰新加坡中心区的最佳选择之一！而且工作人员也很友好！,上海,18/10/2023
夏至夏末bj,3.7,亚洲第二大摩天轮，但自我感觉一般,北京,12/02/2024
M23****5787,5.0,俯瞰新加坡夜景，不错的体验，进去之前的时光之旅可以了解新加坡的历史。,北京,03/09/2023
匿名用户,5.0,景色超级美，世界三大摩天轮果然名不虚传.值得上去体验一下，哈哈哈,新加坡,02/08/2023
悠悠一叹,5.0,不错不错！风景真的很棒,浙江,29/08/2023
chainlau,5.0,全世界三个大型摩天轮，其中一个就在新加坡，最高点可以一览新加坡的美景，白天视线好甚至可以看到马来西亚,江苏,08/10/2023
_WeCh****468484,4.7,网上买票直接扫码进入，排队30分钟左右，还是可以去看看。,重庆,30/08/2023
匿名用户,5.0,这个是需要先去观看新加坡的建国历史后才可以进去坐的360的摩天轮，虽然感觉听上去建国历史很枯燥，但场馆里的设置会让人沉浸其中，去互动，去了解，去探索；很值得一次的体验,北京,16/08/2023
芋头罐子,4.7,新加坡也是世界最大的摩天轮之一，值得一去,广东,17/12/2023
鸵鸟叔叔,5.0,价格合理，使用很方便，直接扫码就OK,四川,01/12/2023
fr****ng,4.7,摩天轮转的有点慢，其他一切都不错,湖南,14/12/2023
徐菠萝,5.0,十一期间下午5点左右去的，不排队没什么人。一个倉就坐了6个人，体验不错,新加坡,03/10/2023
kathyaxl,4.0,周边有点荒凉，外面路边卫生间奇脏无比，摩天轮楼里设施比较陈旧，上了摩天轮感觉还不错，里面干净整洁，有空调，封闭性好，在上面看景色非常棒，整体还行吧！,中国台湾,23/08/2023
M52****6047,5.0,Great! Love it!,天津,22/10/2023
M30****8895,5.0,很不错的体验，但是太高了，有恐高的慎选。不过正因为高，视野很棒。,四川,21/08/2023
匿名用户,5.0,使用方便，可以购买。,广东,14/11/2023
135****1312,5.0,一览整个城市繁华,上海,17/12/2023
M30****3733,5.0,方便，验票快！,北京,26/10/2023
MARK1972,3.0,一般吧，没有什么亮点，也没有什么大的问题，就那样吧！,新加坡,11/02/2024
匿名用户,5.0,很棒的摩天轮,新加坡,09/12/2023
Global Travel,5.0,感觉真不错,重庆,03/12/2023
298****762,5.0,夜景很美！,广东,27/10/2023
希洪吉罗德,5.0,新加坡摩天轮，可以在高空俯瞰花园城市的魅力和风景。,天津,05/09/2023
依依不舍小香香,5.0,新加坡的摩天轮是最安全最好最大的，连我这个恐高的人都没有感觉到害怕，小孩子们就更加喜欢了，还希望多坐几次，尤其是夜间乘坐观感更美好,柬埔寨,12/08/2023
M61****87,5.0,刚做完下来，白天基本不排队而且分家乘坐，直接包舱很爽。不能带瓶装水进去，放背包里没事，拿在手里工作人员看见了就让喝完扔掉再进,中国香港,10/08/2023
匿名用户,4.0,Time capsule 还比较增长见识 关于SG的文化历史 也拍了不少照片。这是我们到来的第一天 所以坐上摩天轮还是比较新奇的 人也不多 相当于三个人包厢。不太满意的是一路过来指示不明显 走了很多冤枉路 最后是从一个停车场电梯找上来的。偶遇了其他也是迷路的游客。,新加坡,12/08/2023
e_w****ui,5.0,新加坡摩天观景轮位于高楼之上。,上海,06/09/2023
134****1097,5.0,最喜欢的就是摩天轮，很美,新加坡,04/10/2023
M52****374,5.0,碰到新加坡国庆庆祝活动,新加坡,29/07/2023
M31****3328,5.0,非常值得打卡的地方，最好带个好点的相机，拍夜景，俯瞰非常美,新加坡,02/09/2023
ya****bs,4.0,坡国的摩天于市中心，视野非常好，可以将滨海湾附近的大大小小景观尽收眼底，夜景很漂亮，值得去看看,重庆,26/07/2023
pota****o83,4.7,摩天轮每个车厢都巨宽敞，我们去的时候人少，4个人就包厢了，特别爽。上摩天轮之前的时光胶囊展览空调很冷，还很黑，娃不感兴趣，就草草走过去了，要是仔细看看应该也还行吧。,北京,03/10/2023
平安1314999,4.0,很稳，很慢，到顶的时候景色还是不错的。刚好那天是类似国庆的日子，还看到了烟花。不错,新加坡,10/08/2023
匿名用户,3.7,趁着太阳快落山时乘坐的摩天轮，人也比较少没那么晒，20分钟总体感觉很愉悦景色不错,上海,18/09/2023
Deedee,5.0,sigapore flyer  和鸭子船一起买的套票 先去鸭子船 游河结束后工作人员小姐姐会给打印好的摩天轮的票 我们开始以为不用打印票的 下了鸭子船就走人 被小姐姐喊回头拿票😂😂 谢谢！ 摩天轮下午2点才开始   超大的carriage 一般安排10人左右一个车厢 空间非常大 我们车厢安排了一家5口+一对情侣+我们一家三口  大家在里面走来走去 也不会显得拥挤 白天新加坡的景色也是很让人心旷神怡,中国澳门,11/04/2023
320****969,5.0,特别好，风景超级美！原相机直接出片，去的时候人不多，单独乘坐孩子玩的很开心。,山西,19/10/2023
_WeCh****521674,4.3,值得一去的摩天轮，拥有世界之最，虽不是世界最高的，但也是前几了，能一览新加坡,广东,04/10/2023
灵灵的老爷子,4.3,玩的挺开心，老婆很喜欢，看看也不错,北京,01/08/2023
M54****177,5.0,很棒，视野正好可以看到最美的风景,江苏,28/08/2023
米米米豆,5.0,晚上去的，世界第二大摩天轮，能看到三个国家，大晚上也分辨不清楚都是哪里,陕西,02/10/2023
匿名用户,5.0,乘坐效果很好，能看到新加坡的夜景，我很喜欢，速度不快，对恐高者很友好,新加坡,19/08/2023
JIYACHUN,5.0,非常很好，又大又稳，可以随意走动、拍照。景观全面！赠送的参观可以略过,江苏,17/08/2023
210****008,4.3,摩天轮还是不错的，看到整个新加坡，做一次还是不错的，第二次就没意思了,新加坡,30/07/2023
M25****790,4.0,价格不便宜，但在新加坡也不算贵，可以晚上来，凉快，而且夜景比较好看,新加坡,25/08/2023
King-san,5.0,very good view,新加坡,30/09/2023
喜欢猫的虎,5.0,新加坡摩天轮的高度约为165米，相等于42层楼，是亚洲目前最高的摩天轮。 28个安装了空调的座舱可以分别容纳28名乘客，也可以包厢独自与情侣享用摩天轮的丰盛餐点。 旋转一周约用30分钟时间，不仅能够360°鸟瞰新加坡的城市景观，还可以远眺直到约45公里外的景色。 大楼中庭还有一座郁郁葱葱的热带雨林，雨林内的瀑布、小溪、岩石堆等绘成一幅幅供摄影的如画景观。,上海,30/06/2023
135****1841,4.7,看夜景挺美的,广东,29/08/2023
134****5508,5.0,孩子说很值,新加坡,12/08/2023
vevan,5.0,简单方便的,广东,11/08/2023
匿名用户,5.0,摩天轮上面的夜景真的非常美，大家一定要去看！！！,浙江,23/08/2023
匿名用户,5.0,晚上坐上摩天轮俯瞰整个新加坡夜景美美哒！,广东,15/10/2023
极光小鲸,5.0,座落于新加坡河畔，可以远眺滨海艺术中心、滨海湾金沙酒店、F1新加坡站赛道、科学艺术博物馆等等，此外，还能远眺直到约45公里外的景色，包括印度尼西亚的巴淡岛、民丹岛，以及马来西亚的柔佛州。摩天轮上升速度非常平缓，并不会有畏惧感，旋转一周大约耗时三十分钟。摩天轮下还有“新加坡路边摊”，这个拥有超过800个座位的食阁，以20世纪60年代为主题装潢布置，让人仿佛进入了时光隧道。白天去和晚上去看到的是不一样的风景体验。,上海,15/05/2023
小花牛牛808,4.0,夜幕下不同角度的摩天轮🎡  如果玩儿过🎢云霄飞车和缆车🚡，俯瞰过灯火辉煌的海面和深不可测的崇山峻岭，恐怕灯红酒绿的市区景色就难以挑起你“上天”的兴致。  于是，在徒步逛公园的路上，不同角度拍下了不同颜色灯光下点缀的摩天轮。  有句话说的好：你在摩天轮上鸟瞰蚁人，我在陆地上仰视你😬。,北京,22/03/2023
史胖子,5.0,每次出去旅行只要有摩天轮我都会乘坐，亚洲最高观景摩天轮果然名不虚传！携程订票很方便，提前打印好预订单，加上预订人护照就可以在购票中心取票，不用排队哦~提前一点去，可以沿滨海湾散步，观落日，凉爽舒适，很多当地人在跑步、骑行。建议19:30登上摩天轮，既可以看到晚霞，又可观夜景，全程半小时，15分钟到达制高点，正好此时滨海湾公园上演灯光秀，拥有最佳视角。远眺鱼尾狮公园与金沙酒店，景致棒棒的！座舱很大，有座位，可以来回走动360度观景，玻璃擦的很干净，每次进入前都有工作人员打扫卫生，建议摄影带个小型支架哦，效果很赞！,N/A,26/02/2017
海蛇,5.0,也是标志性景点，坐上摩天轮可以把滨海湾的景色一览无余。 特地选择晚上去乘坐摩天轮。地铁坐到宝门廊站，步行10分钟可以到达目的地。 19：40分左右抵达景点，我们是现场买票，几乎没有等，直接就上去乘坐了。现场买票的时候，还看到儿童优惠，即有一名新加坡居民陪伴的小朋友可以免费乘坐。但是好可惜我们不是当地居民，所以没有享受到，还是乖乖买了门票。 从售票处乘坐电梯按照指引来到了入口，在入口处会让你拍一张照片，然后结束的时候会问你要不要购买这个照片，价格是25新币。 20：00不到一点，上了摩天轮。看着一点一点升高的轿箱，心情好激动。 夜景非常美，几乎没有人坐在座位上，全都在拍照。 差不多半小时左右，一圈就结束了。下来以后，是一个小吃街，对面是新加坡体育馆，也就是F1赛道。然后边上就是新加坡河。沿着河岸可以走到双螺旋桥，晚上灯光非常美丽。,N/A,20/08/2016
pho****fung,5.0,买的是携程的套票，摩天轮+鸭子游。已经提前10天预订，只剩下11:30的轮次，有点郁闷。虽然套餐比较划算，但还是建议大家分开买票，因为听说傍晚时分的摩天轮是最漂亮的。 交通方面：乘坐地铁蓝线到宝门廊，走大概10分钟就到了，很方便。票务方面：购买携程套票的，要去指定的换票点换票。如果是单独买的，可以去票务中心买票，凭新加坡航空的登机牌有8折！游玩方面：全场大概45分钟，绕一圈感觉很快过。饮食方面：摩天轮下面就有一个路边摊食物广场，很不错！,N/A,05/03/2016
匿名用户,5.0,直接出示手机二维码就能进去了，挺方便的,上海,02/10/2023
匿名用户,5.0,非常nice的体验之旅！,中国香港,13/10/2023
红豆冰绿豆冰,5.0,值得，非常好，下次还来,广东,20/09/2023
匿名用户,5.0,上面的夜景真的非常美！,浙江,23/08/2023
M39****4828,5.0,值得去，美好的回忆。,四川,18/08/2023
M59****710,5.0,赶上国庆烟花秀，超值,浙江,16/08/2023
_WeCh****11117,5.0,全程大概30分钟，转一圈，感觉过的很快。我们去的那天还赶上下边的坦克展览，还刚刚好赶上了烟花，景色特别棒！里边的空间比较大，大家都在合影拍照。我们是晚上去的没那么热，估计白天去的话应该会晒的很热，尽管里边有空调,广东,01/02/2023
匿名用户,5.0,非常适合大家一起玩,泰国,25/09/2023
M57****431,5.0,非常的好 下次还买,浙江,29/08/2023
121****908,5.0,天气好上去更好看,浙江,19/08/2023
伯茲维尔班固,5.0,携程服务还是无敌,黑龙江,18/08/2023
majury,5.0,夜景超级棒！！,北京,13/08/2023
M56****5850,5.0,特别好，风景好,新加坡,11/08/2023
M66****14,5.0,好好好好好好好,北京,05/08/2023
M49****356,5.0,非常慢  观景不错,江苏,26/07/2023
M66****14,4.3,夜色很美。。,北京,05/08/2023
M47****0314,5.0,体验感非常好,河南,28/07/2023
M28****588,5.0,真的很不错,中国香港,13/10/2023
M28****588,5.0,不错的选择,中国香港,13/10/2023
caisi,5.0,很好很及时,辽宁,13/09/2023
M19****460,5.0,好好好好好,广东,25/08/2023
匿名用户,5.0,很棒的体验,江苏,24/08/2023
匿名用户,5.0,體驗很讚！,四川,22/08/2023
匿名用户,5.0,总体上不错,广东,20/08/2023
匿名用户,5.0,好 非常好看,浙江,14/08/2023
dI_Ib,5.0,很美的景点,山东,07/08/2023
110****910,4.7,选择了晚上去看，夜景应该比白天漂亮。坐上一圈时间还是比较长，到后面也有点没兴致了。票价有点小贵，可能对新加坡人民来说不是太贵。下来之后还可以看看周围其它的夜景。,N/A,30/03/2022
M15****525,5.0,在携程的价格比现场优惠，新加坡夜景很美,广东,25/06/2023
320****863,4.7,亚洲第一摩天轮🎡不错！可以俯瞰新加坡远眺马来柔佛部分印尼🇮🇩岛屿，清楚看到马六甲海峡和鱼尾狮公园以及很多新加坡地标！,新加坡,17/07/2023
138****5506,5.0,新加坡必打卡点之一，而且是一家人坐一个摩天轮🎡真的很舒适很惬意，能看到整个新加坡滨海湾的景色，很美！小孩和老人都很开心！,安徽,17/05/2023
