username,rating,content,ip_address,time
全幼儿园最聪明,5.0,买优速通很好用 园区内工作人员很热情 玩的很开心 我们用优速通很多项目刷了两三次 木乃伊复仇记过山车真的很好玩 大家去去去去！！！！,广西,06/02/2024
悠莜琦琦,5.0,项目总共就十几个，时间足够。我傻傻排了侏罗纪漂流整整一个小时后，抬头突然看到单人通道，于是赶紧钻到单人通道，我刚玩完就听到因天气原因户外项目暂停开放的广播，那些排了个把小时没玩上的估计要气哭了。,浙江,23/12/2023
匿名用户,5.0,运营时间11：00-18：00，10：45开始入园，具体运营时间可以下载app universal SG查看，app可以看位置、排队时长、运营时间等，设置里可以切换为中文。预计排队时间有时候不准,浙江,23/12/2023
北京右下角,5.0,超级好玩，而且人不多，对比日本环球兼职太爽了，排队时间短，喜欢的过山车玩了十几遍，真过瘾，体验感真强，孩子非常高兴，外面有吃饭一条街，方便。,中国香港,09/02/2024
M46****3293,5.0,新加坡环球影城整体来说超级好玩。虽然面积比较小，没有哈利波特和小黄人专区，但是游乐项目都非常有意思。平常白天人也不多，没有必要买优速通，过山车的项目长度也都很合适不会觉得太短。木乃伊室内过山车最刺激，一天坐了三遍。科技城里的两个大型过山车也非常刺激，可以试一下。有些游乐项目需要存包，可以到科技城那个存包处，可以免费存的时间比较久。整体来说每个项目都很好玩没有很水的项目，非常值得游玩！,北京,29/11/2023
chw_t,5.0,新加坡环球影城是真的小，稍微一走，发现已经到头了。对于排队已经有心理预期了，所以买了八张express备用。express建议还是提前买，下午两点多，发现收银台那边已经架出卖光的标识了。单次express现场买是90新元。 大热天，看show是个不错的选择，一共看了两场秀，water show和dunkey show，都挺好的，带着娃或者老年人一起游的，建议下个universal sg的app，随时可以查看下一场秀的时间和位置。,上海,06/08/2023
宝珠看世界,4.7,携程始终是首选，乐园门票不能取消，临到出行当天才下单。园区提供直饮水，带只杯或水壶可接水。园区门口有吃饭的地方，比园区便宜选择更多,广东,15/02/2024
匿名用户,4.7,出票超级快，随买随出，我票是临时到了新加坡环球影城门口再买的，几乎是几秒出票吧，从买票到进园没有超过一分钟，超方便～😘😘,上海,15/02/2024
全幼儿园最聪明,5.0,新加坡拥有最好玩的小黄人 这个目的地绝对是旅行者的天堂！美丽的风景和丰富的文化让人流连忘返。” •“这次旅行真是太棒了！遇见了独特的风土人情，收获了难以忘怀的回忆。”,广西,06/02/2024
M46****3293,5.0,新加坡环球影城的万圣夜超级棒！整个园区氛围感满满，万圣节主题的游乐设施大致可有三种，一种是一些白天的项目晚上照常比如木乃伊室内过山车，虽然没有npc但依然很有气氛，第二种是街边划定一个区域跟着人流三两成行浏览，这种会有npc突然在转角处吓唬你，第三种是精心搭建的临时场地里面有布景和大良npc，需要排队很长时间游玩。我们排队的时候，前面正好是一群大汉，为我们打前阵，所以还好不是很恐怖。夜里的环球很不一样，比白天还要热，人还要多。强烈推荐，不枉此行。,北京,30/11/2023
阿海看海,5.0,与其他平台他们家好像的确是便宜了一下，我朋友他们在微信的一些链接里面买了之后好像价格比这贵很多，然后我一发现，哎，我也不知道是不是因为我是之前的会员，但是我之前的会员也结束了，反正买了便宜不少，我感觉携程总体来说大数据杀熟的应该比较少，因为性价比还行吧，你们可以多平台看一下，我主要用习惯写成了然后还有一个就是冲他们家的那个旅行家会员，我觉得大多数蛮值得用过一两次就回本了。那不错。,新加坡,11/11/2023
匿名用户,5.0,整个园区不大，买了优速通也不用排队所以基本上每个项目都玩了，汉堡店的不能用现金，要刷卡 等后面小黄人主题开了可以再去玩~,北京,04/01/2024
pa****du,4.3,新加坡环球影城真的挺小的，开放时间也不长，但是中午入园也完全够了。 也因为面积不大，我觉得挺不错的，因为不那么费妈。 排队时间也不会太长，不需要快速通也可以。,湖南,17/02/2024
angely133,5.0,园区不是很大，假期去人还是很多的。都是国内过去的。建议直接买快捷票，不用排队。电子快捷票可以多次刷。等进去了再买纸质快捷票的话每个项目只能快捷一次。,浙江,12/02/2024
匿名用户,5.0,非常值得去，虽然园区不大，但比北京的环球项目经典，排队时间也不长，,福建,31/01/2024
HiJessi,5.0,超高性价比的，不一定在进门入口处兑换，里面也能兑换；戴上后就可以无限次使用，可惜新加坡环球影城里面项目太少了，比其他几个差远了,湖北,06/01/2024
m49****1617,5.0,去的时候天气很好，天空很美。充满着欢乐的氛围，排队越多的越好玩。,四川,04/01/2024
spring,5.0,新加坡环球影城太棒了，玩的项目很多，有一些游戏孩子玩了多次，景色宜人，有美丽的海滩，吃的也很方便丰富，各景点之间有接驳车，在这里可以尽情的玩。,广东,17/02/2024
玉玊_128,5.0,打卡#坏球影城，完美收工，孩子玩的不亦乐乎，麻雀虽小五脏齐全,新加坡,07/02/2024
Petrichorz,5.0,麻雀虽小，五脏俱全。节约了很多步行的时间。红黑双规过山车必冲,河北,01/02/2024
starrynight_cn,5.0,木乃伊这个真的是好玩，有点吓人但过山车的幅度并不太大。要排队。这里的木乃伊项目和美国的木乃伊不太一样。北京的肯定比这里新和大。,中国香港,27/01/2024
唐唐的唐,5.0,虽说园区不大，但也够你玩一整天的，体验感很好,上海,07/02/2024
320****436,5.0,园区不是很大，可以都玩一遍。表演非常精彩。一定不要错过。里面类似过山车的挺多很刺激。和海洋馆离得很近。园区开放时间可以下载新加坡环球影城app查看。每月每天的日期上面都有。还有排队时间。表演时间非常好。,福建,14/02/2024
匿名用户,5.0,新加坡环球影城不是太大，户外较多，人比北京环球影城的人少，又比洛杉矶环球影城的人数的多，基本一天可以都刷到，还是比较好玩,北京,10/02/2024
小小小兔兔兔,4.7,到新加坡旅游一定会去环球影城，面积比较小，但很好玩，小伙伴玩得很开心，携程上买门票也很方便，买了速通票可以多玩几个项目。,上海,22/01/2024
M58****0353,5.0,快捷票节省了不少时间，虽然是单次，但有的项目查的不严也可以多刷。 非高峰期，如果进园早并且不需要多刷的话可以不用快捷，可以提前做好攻略先玩热门项目能节省排队时间。,泰国,20/10/2023
匿名用户,5.0,还不错，虽然不是太大，但项目都有。,陕西,17/02/2024
匿名用户,5.0,变形金刚3D（纽约区）——最好玩的项目，室内过山车，在变形金刚打斗画面中穿梭，一个项目就值回票价 太空堡垒（科幻城市）——全球最高的双规过山车，我们没敢玩,浙江,23/12/2023
隔壁的老舅,5.0,非常方便，虽然园区很小，4个小时就溜达完了。变形金刚园区很好玩，木乃伊飞行挺刺激。还是不错的，总之到了新加坡一定来玩环球影城就对了。,浙江,14/12/2023
tulipqian,5.0,携程上能提前买票真的是很好！方便！解决了对异地不熟悉的问题！环球影城人不是很多，项目基本排队10分钟左右就能轮到，体验感很好！里面卖的炸鸡也很好吃！,山西,02/02/2024
handsupppppp,4.0,新加坡环球影城比北京的小很多，但是排队的人也不是很多，有些项目走单人通道会跟快！好多项目都是过山车的,上海,04/02/2024
M36****023,5.0,去的时候是9月下旬，且是工作日，一开园就进园，非常顺利。人不是很多，由于本人不敢玩刺激的项目，因此项目玩一圈很快，大约4个小时就都玩一圈了。,上海,08/12/2023
银河系里最温柔的搭车客,4.0,新加坡环球影城在圣淘沙岛。可以做轻轨和公交过去还是挺方便的，下来就是不是很大。很快就进园区了，感觉项目还人还挺多的，建议买快通 不买快通的话，一天也能玩。比较推荐的是双轨过山车和法老主题的园区。好了总的来说还挺精致的。园区吃饭的话还是比较一般，椰子还是蛮甜的，水的话性价比不高，会有自助饮水。,上海,26/11/2023
yuerfei77,5.0,携程购买价格实惠，现在扫码就进园了，很方便，环球影城不大，但是孩子玩的很高兴，推荐家长带孩子去，里面不晒，有直饮水，排队热门的排半小时左右,新加坡,14/01/2024
匿名用户,5.0,这个服务在旺季尤其合适。人越多越适合购买。值回票价。包含雨衣，大门票，25新餐券。 它比快捷票还要赞，直接出口进去。一分钟也不排队。 Gladys很热情 耐心解答。我答应给她点评，后来QR码扫不出。,新加坡,10/02/2024
小郝5202,5.0,非常值得去，虽然园区不大，但是对于我们这种带小孩的很友好，不会觉得太累，而且人也不会太多，买了优速通很方便的，免费小火车直达很方便,黑龙江,14/02/2024
匿名用户,4.0,三人无限快通一共1800，单次是1400，所以选了无限。有几个项目不能用，排队将近四十五分钟。没有一个项目值得二刷，感觉比较坑。吃饭贵，还赶上暴雨，本来就闷，体验比较差。,上海,09/01/2024
圣索林达尔沃辛弃疾,5.0,其他平台上买的门票，结果进去的时候发现有问题，卖家没有及时回复。立马转头来携程下单，1分钟出票，丝滑入园，还是携程靠得住。,新加坡,20/01/2024
martinlamhy,5.0,"Fun and exciting, highly recommend to visit if you guys staying in Singapore. Theme park could be complete within 3 hours with Fast Pass purchased",中国香港,15/02/2024
匿名用户,5.0,新加坡环球影城不大，平时去玩的可以不用买快速通，我们差不多快中午到的环球影城，喜欢的节目都能玩不止一遍，特别是下午四五点后很多热门项目都不用排队。另外，去环球影城建议在vivo city坐公交车TWS8去，只要1新元，回来坐是免费的，而坐缆车来回一人要30多新元，看的风景一般而且车厢内有点闷热，体验感一般。,四川,11/02/2024
闷瓜,4.7,周中去的人不多，没有买速通很对，排队最长也就30分钟，一般不到十分钟就可以，特别刺激的基本上五分钟。园区不大，好玩的坐了2-3次，有2-3小时足够了。漂流真的会湿身，但天气热一会儿就干了，保证抬脚鞋不湿就好。演出都是全英文，孩子就看个热闹，进去可以空调凉快休息会儿。,北京,04/02/2024
塞尔维亚静静,4.0,带孩子来新加坡，必来环球影城，做攻略说地方小，不需要买fp，结果实测了，周一好多人，第一个排的变形金刚，排了90分钟，里面很闷，冷气蛮足的，就是烦躁。 就是3D飞车，颠簸，肚子翻江倒海，我都快吐了。   后来又玩了一个漂流，最刺激的就是升高再降落，其他湾都很小，会湿身，太阳好，晒下很快就干了。  还看了2个表演，美式英雄，感觉还可以。   人太多了，逛了4个小时就去海洋馆了。,荷兰,16/01/2024
_ZSBDW****282040,4.3,虽然是第二次去新加坡了 但这次带娃去的 不去环球总觉得少点什么。去了又发现孩子玩的只有两三个 最后的马达加斯加也关闭了改建小黄人主题 今年几月开不知道。大多数都是带孩子感受了 太小太小了 一共没几个项目 所以导致到家都去排队 过山车变形金刚要排队150分钟。出票还是很快的 如果在犹豫的姐妹不建议来 上岛环球拍个照就不用进去了 太小了,辽宁,05/01/2024
匿名用户,4.3,such a good place for freshing up and awaken your childhood. Even it was very hot outside but we was so fun. The characters photo shooting was very nice and kid friendly. the transportation by grab was very convenient. if i have a chance...will be there soon absolutely.,泰国,04/01/2024
悠莜琦琦,5.0,六大区域 ✔️科幻城市区域有变形金刚、太空堡垒双轨过山车等 ✔️古埃及区域有木乃伊复仇记等 ✔️纽约区域有芝麻街太空站等 ✔️好莱坞区域有明星大侦探等 ✔️失落世界有侏罗纪河流探险等 ✔️遥远王国有穿靴子的猫等 👦米仔穿鞋身高120cm,浙江,16/12/2023
悠莜琦琦,5.0,新加坡环球影城，它是圣淘沙度假世界的一部分。整个新加坡环球影城呈一个规则的圆形，划分成了七个区域，一进入大门的一条大街就是好莱坞，好莱坞大街的岔路口，沿着逆时针方向是纽约、科幻城市、古埃及、失落的世界、遥远王国和马达加斯加。,浙江,16/12/2023
悠莜琦琦,5.0,🚕交通：圣淘沙线第一站圣淘沙名胜世界下车，步行5分钟抵达。 🎢游玩路线： 👉环球影城共有七大主题乐园，分别为：马达加斯加-遥远王国-迷失世界-古埃及-科幻城市-纽约-好莱坞✅建议进门后顺时针从马达加斯加开始游玩，好莱坞是最后买买买拍拍拍的。,浙江,16/12/2023
悠莜琦琦,5.0,未来世界，即在眼前！这个由奇思妙想打造而成的未来大都会，充满了各式令人难以置信的尖端科技，同时也夹杂着古老生物与古文化遗迹。这里除了有世界各地的游客，也引来无数未知世界的生命，是未来世界的缩影。整座科幻城市坐落在一个巨大的地下发电厂，发电厂持续不断地汲取风力、阳光、水力等自然能量，以供应源源动力。,浙江,16/12/2023
匿名用户,5.0,携程的这个服务还是值得点赞，境外门票的购买使用，非常方便，价格合理，现场直接手机刷一下二维码就好，一人搞定三个码就好。最好开园提前半小时到达，开园后直接奔最想去最需要排队的项目，咱们争取一天多刷点好玩的项目,江苏,03/12/2023
悠莜琦琦,4.0,新加坡环球十一因为快到万圣节，所以是10点开门5点关门，本来我们还担心这点时间玩不了多少，没想到是我们想多了￼，进去以后直接先充了个变形金刚，娃兴奋的不得了，我怕时间不够就说先玩别的，然后去玩了大热的芝麻街，小朋友也想再玩一遍，然后去坐了最大的过山车（当然我和小宝没玩）,浙江,12/11/2023
yanhongjun413,5.0,圣淘沙的酒店太贵，我们住在one north的LYF， 出门就是地铁站，坐6站到港湾，出了站到怡丰城，本来想坐捷运去圣淘沙的，没找到捷运站就顺着步道走过去了，也省的登岛费。其实不远，700米就过去了，而且过去后直接就到环球影城了。回来时坐捷运免费。 环球影城门票82新币，比较一下觉得还是携程便宜，403元，儿童票320元。扫码直接进。 环球影城设计挺紧凑，好玩的项目都挨着，走得不累，人也不多。我们完了芝麻街拯救意大利面，然后玩了变形金刚的两个过山车，尤其是第一个悬挂式的太刺激；中午热在餐厅休息了半天。之后玩了古埃及的室内过山车，玩了两次，几乎不需要排队，进去直接玩。还有侏罗纪的漂流，买了一个雨衣5新币，很多人都不穿，稍微打湿一点不要紧。还有悬挂的过山车。 5点之后就开始关门了。,新加坡,04/11/2023
meiyouwumai,5.0,出票快，提前一天订的避免赶上雨天，票直接发到邮箱。暑假后开学第一周来玩，错开高峰，不用买快通，都能坐过来，表演也都看了，室外过山车也只是排半小时，其他有单人通道的直接进。还没去过北京的，但是新加坡的体验感很不错，,天津,10/10/2023
M29****8322,5.0,新加坡环球影城，绝对不虚此行，环球影城现在10:00开门，我们大约10:15入园，因为买了单次速通票，所以入园之后优先去排队速通票不支持的几个项目。通过环球APP，也可以看到各个项目排队的情况。 第一个寻宝奇兵不排队，真的很无聊，如果排队时间长的话，大家可以先略过。 第二个，天幕飞行，也不支持速通票，悬空乘坐，有一个弯道很刺激。 第三个，恐龙骑士，自己可以控制上升和下降，不刺激，适合小孩玩。 第四个，激流勇进，一定要自己带一个雨衣。在里面买也很贵，如果不带雨衣的话，身上和鞋真的会湿。 第五个，穿靴子的猫，是一个天空缆车，中间有一个地方比较刺激，小孩子可以玩。 第六个是魔法转轮，一个小摩天轮，没什么意思，小孩儿可以玩。 然后园区里人就开始多了，排队时间久了，我们就开始回到入口这几个地方用速通卡。 用速通票快速通关变形金刚4D大战，然后又速通旋转飞盘，回头去看下午1点的未来水世界表演，推迟到1:45，又推迟到2:15。我用英语跟服务员一顿吵架，感觉服务太差了，好在最后成功看到，非常精彩还可以使用速通卡快速入场。 后面几个项目就不逐一介绍，很多项目进行了二刷，一直玩到5点关园，我们才出门。,新加坡,29/09/2023
留下那个让你心动的瞬间,4.0,说几点 1、交通 地铁的话 海湾舫下车 之后步行 巴士 缆车都可 2、游玩 建议首先打卡变形金刚3D 因为这个排队最久😓 3、主题词 过山车（大大小小 各种各样 首推 双轨 刺激）😂,浙江,07/02/2024
悠莜琦琦,5.0,关于快速通道，如果是工作日就没必要了，如果是节假日，其实买的人挺多的，会快点但是不是那种到了马上就玩的，所以大家可以买了门票之后，看当天人流量再决定要不要买快速通道的票，记得哦,浙江,16/12/2023
悠莜琦琦,5.0,小黄人是新加坡环球影城里的大明星，小黄人的明星见面会在好莱坞大道上举行，排对人多，建议提前去。一日票可以在当日内多次入场，出园时让工作人员在手背上盖一个荧光章，然后凭门票和印章就可以再次入园啦！,浙江,16/12/2023
zw600016,5.0,全球较早的环球影城，值得推荐。,广东,14/02/2024
匿名用户,5.0,super fast and convenient to buy tickets.,印度尼西亚,25/12/2023
悠莜琦琦,5.0,"右拐则是纽约主题，也是最火的变形金刚3D体验地，但我们去的时候场馆维修没有开放，喜欢变形金刚的的朋友建议先下载环球影城APP，查看是否当日有维修的情况发生,这个APP也能看各个项目的排队时间",浙江,16/12/2023
悠莜琦琦,5.0,新加坡环球影城拥有古埃及、失落的世界和好莱坞大道等七个主题区，让电影世界的神奇，掀开探险旅程的序幕。斗恶霸、追明星，将随着不同电影的剧情，从一个荧幕转移到另一个，沉浸在星光大道的耀眼光芒中。,浙江,16/12/2023
_GG3****8295,5.0,Follow my instagram funtrip.indonesia   ... come to batam look fir us funtrip.indonesia  PT.Pesona Atlas Wisata,印度尼西亚,03/01/2024
匿名用户,5.0,预订方便，工作日人不算多，不用买快速票。就是有些场馆还在维修中。,上海,31/01/2024
融水范仲淹,5.0,很不错 人不算太多 项目丰富,江苏,23/01/2024
Vivienne,5.0,值得去看看，大人孩子都喜欢，环境卫生很不错，首次体验超级棒！,天津,15/02/2024
匿名用户,5.0,很方便，直接扫码就可以进去，随买随用，出门旅游买票首选携程啊,泰国,05/01/2024
甚北,5.0,本以为自己完全没问题，但是npc比我想象中的可怕太多了😭😭😭胆子小的真的少去几个鬼屋 	 其实我觉得scare zone比鬼屋还要可怕，恐怖到我崴脚+吓哭，朋友让我假装不害怕他们就不会吓唬我但是我真的没法强装镇定……结果连着4个npc都冲我来了🥲 	 过山车绝对加速了，比白天刺激太多 	 不行了这一晚上，惊魂未定🤯,新加坡,09/10/2023
M29****8322,5.0,点评太长了，看我下面的第一张图片吧。 整体来说，速通卡还是有价值的，但是如果人少的时候，我觉得也可以不买。 买了单次速通卡一定不要随便用，刚开园的时候，园区深处的项目人很少，先去排队也就是几分钟。然后留着速通卡二刷，和去门口人多的项目使用。,吉林,05/10/2023
lin****ro,4.7,作为亲子游必去项目，新加坡的环球虽然小，还是值得去嗨玩一下的。很早团了不限次数的快速通，虽然携程比KLOOK加贵了不少，但是，有了快速通还是可以畅玩自己喜欢的。因为出国行时间就是金钱，所以，还是选择花了高价买了无限次。孩子们超值，刷了二十次神龙飞车。玩人类战队机械战队不用排队的感觉真的爽。但是，没想到木乃伊复仇竟然没有多少人玩，从下午开始排队也就5分钟，我感觉我的无限次没什么用武之地。所以只刷了三次。其他项目也蛮好玩，就不赘述了。然后，再吐槽一下新加坡环球关门时间实在是太早了，可能由于天气太热的原因，演职和工作人员也都不容易。我很遗憾没有排到跟汽车人合影拍照📷。还有侏罗纪的漂流真的太爽了。最后那一下值得连刷三次。到后面连快速通都要排队半小时，可见大家都爱。记得一定要穿拖鞋或速干凉鞋，旅游鞋一定会湿透(*^^*)。我就不得不买了一双🩴，花了120大洋。还得全程背着湿鞋子😂。商店里的好时巧克力真的太太划算，像MM豆一样可以自己往下漏，漏了一袋子，人民币就一百多。环球的周边设计得比较一般，没有什么购买欲望。乐园里的水世界演出还是非常棒的！给演职人员👍！,上海,04/09/2023
白衣熊,5.0,有无限次快速通道真的太方便了，我因为玩的项目不多，只买了单次，老公和孩子们买的无限次，暑假环球人很多，经常有排队120分钟的项目，快速通道非常给力，有三个项目不能用，见图，节假日推荐购买，而且一定要提前购买，当天可能已经没有了,四川,25/08/2023
火山,5.0,环球影城总是有无限的吸引力，曾经去过洛杉矶、的环球影城，感觉很棒，来到新加坡的环球影城依然兴趣多多，仍旧象年轻人一样喜欢玩里面的各种好玩的东西：变形金刚基地 、哈利·波特的魔法世界 、未来水世界 、小黄人乐园 …．在这里永远都是开心的，我们选在非周末周日去的，而且是平时上班的时段，早10点到下午五点多，避开人群高峰，排队等候的时间较短。,北京,12/08/2023
m52****44,5.0,每天开门时间不一样，我们去的那天11点开门，10点刚过才到的，竟然能排第一个，跟国内的乐园很不一样，一点不卷，一天时间每个项目都能玩到。,上海,19/11/2023
M33****2320,5.0,什么过山车的好好玩，园区不大很好逛，已经二刷了下次继续,广东,14/02/2024
JigsawKiller,4.7,真的很小，项目不多，小黄人区域也没完工，赶上过年免签全是人毫无体验。园内木乃伊是最值得玩的项目，建议人少的淡季去,江苏,16/02/2024
Anna_88@,5.0,大年初二水族馆人多很多，2个成人普通门票全程2个半小时，体验感不错，这个项目小朋友比较适合,新加坡,15/02/2024
我心飞翔king,4.0,真的是一个不可错过的打卡地，好吃又健康的店，火速上头！ 提前约好的，没有排多久的队，很快就吃上啦，不错 其实真的不大，可以重复玩两次,新加坡,05/02/2024
CC明眼看世界,4.0,一家大小一起游玩，值得带小朋友去打卡，体验一下刺激的游戏，就是人有点多，每个游戏都要排队。里面游戏适合小朋友玩，有点花朵眼乱。,广东,20/01/2024
匿名用户,4.0,这个环球影城地方不大，工作日早点过去排队不用太久，总体体验还不错。非常推荐变形金刚和木乃伊。中午可以去广场外的马来美食街吃饭。,上海,12/01/2024
悠莜琦琦,5.0,在新加坡环球影城，你可以挑战世界最高的双轨过山车，你可以步入史瑞克的遥远王国城堡，到好莱坞剧院观赏另类的摇滚演出，或甚至近距离与玛丽莲·梦露和卓别林等大牌明星合影。,浙江,16/12/2023
M56****9060,5.0,非常有趣，非常值得，在携程买票也很方便，对比起来，性价比也很高，排队不用太久，小朋友大人都可以尝试部分项目，携程的服务值得,重庆,12/02/2024
匿名用户,5.0,园不大，胜在各个景点排队的时间都不是很长,印度尼西亚,17/02/2024
vivi716,5.0,使用方便！2.3寒假周六去的，人不算多，没买优速通，大项目排队40-60分钟，10点多进场16点已经基本全刷完，虽然最小环球影城但还挺好玩的，比北京体验好很多。,北京,05/02/2024
匿名用户,4.0,"Too bad at that time was rain .. actually just looks cloudy, but they stop the ride, actually next is my turn.  Not play much ride. Will come back next time.",柬埔寨,12/01/2024
E42****1912,4.0,KerennnnMerupakan sebuah taman bermain yang terletak di satu pulau buatan Singapur yang menjadikan semua permainan yang luar biasa mulai dari anak kecil sampai orang dewasa pemandangan menuju pusat kota yang luar biasa juga￼,印度尼西亚,28/12/2023
外星人,5.0,很小的环球，但是比北京的环球人少太多太多了，过山车、木乃伊、侏罗纪漂流、猫靴子、变形金刚等等都很好玩，买了多次快速通，可以随便刷，园区的营业时间有点短，从上午10点就到下午5点，不过够玩了，过山车最后坐到晕！ 园区的饭不太好吃，这是个遗憾！,北京,07/10/2023
外星人,5.0,很小的环球，但是比北京的环球人少太多太多了，过山车、木乃伊、侏罗纪漂流、猫靴子、变形金刚等等都很好玩，买了多次快速通，可以随便刷，园区的营业时间有点短，从上午10点就到下午5点，不过够玩了，过山车最后坐到晕！ 园区的饭不太好吃，这是个遗憾！,北京,07/10/2023
鸽子鹭鸶,4.3,环球影城很有趣，第一次去有点不熟悉，芝麻街可以提前进去提前坐，变形金刚，过山车和埃及探险还不错！很不错的体验，9.26～11.10之间提前开园到10点，里面很热人也多，影城不大，走路一圈20分钟竟然可以走完，哈哈哈✊,上海,06/10/2023
_WB1****4774,5.0,我们没买优速通，儿子身高不到120cm，除了木乃伊和太空堡垒双轨过山车，其他项目都能玩，通常入园以后，大部分人都是逆时针走，优先排大过山车，我们顺时针走，先去了☑️小龙飞行☑️鞋猫剑客历险记☑️侏罗纪漂流，这三个项目去了就玩，一点儿也没排队，接下来☑️天幕飞行，排队10分钟。三个小过山车对我来说还是挺刺激的，漂流需要存包，怕淋湿的最好自带雨衣，最后一下会被泼到水。         接下来安排了☑️Donkey show和☑️史瑞克4D电影，在这期间老妈一个人去了☑️木乃伊复仇记，她排的是单人队伍，基本上进去就玩，居然没等太久！据她反馈，这个项目体验到黑暗中的失重，加倍刺激…… ☑️夺宝奇兵，排队很长，抱了很大的期望，结果也太幼稚了，坐着吉普车绕了一圈，有点后悔排了二十多分钟…… ☑️斯皮尔伯格电影特效，没有排队，随着一声action，一场飓风侵袭城市的剧目上演，全程还是很精彩的。 ☑️芝麻街，排队最久的一个项目，室内坐车看芝麻街卡通人物，造景挺可爱的，让人眼眼花缭乱。 ☑️变形金刚3D，下午差不多4点过快5点进去排，也就排了十分钟左右吧，之前在方特玩过类似的项目，但是这个效果更绝。,四川,19/09/2023
