username,rating,content,ip_address,time
匿名用户,5.0,"河川生态园是新加坡万态野生动物世界旗下的4座动物园之一，是亚洲首创、独一无二的河川主题野生动物园，集齐亚马逊河、密西西比河、长江等世界各地著名河川，有超过11,000只河居动物聚居于此、快乐生活。整座动物园游览下来有极强的“探险感”，千万不要错过这5大亮点体验。",浙江,16/12/2023
悠莜琦琦,5.0,熊猫森林是一个大亮点，设计尽量利用现状坡地，人们经入口进入后通过高架桥近距离平行观赏大熊猫。玻璃穹顶控制温度和适度并避免阳光直射，营造出适宜的物种生存环境。玻璃上的竹叶印花在地面上投下斑驳的“树影”。,浙江,16/12/2023
悠莜琦琦,5.0,在这里你可以看到包括雄壮的密西西比河与神奇的长江在内的八大河川动物栖息地，以及一系列河生巨型陆生动物与巨型淡水鱼，如巨型河生水獭、大鲵以及濒临灭绝的湄公河巨鲶。,浙江,16/12/2023
马小云.Daisy麻麻,4.7,河川生态园值得来一次。毕竟是新加坡特有的，而且整体体验很顺畅，全程下来不累，不疲惫。演出一天3场，官网提前预约你理想的时间就行，很方便，演出还可以吧，没有预想的有惊喜；亚马逊漂流不错，孩子喜欢，刷了两次，看到了一些生态环境下的小动物，老母亲也能很好的休息20分钟。 河川整体的体验是很好的，尤其是分区展示，进园后按照导引指示进行游览，很丝滑,新加坡,25/08/2023
el****elt,5.0,园子不大，一条路径可以全部参观到，顶部有连廊屋顶，雨天或暴晒天都不怕。熊猫馆空调十足，能近距离观察到可可爱爱的大熊猫🐼 游船体验也很不错，表演要提前2小时预约，每天三场：11:30、14:30、16:30，但个人觉得表演不太有趣。,上海,23/08/2023
悠莜琦琦,5.0,新加坡河川生态园（Singapore River Safari）是新加坡本地最新落成的动物园，以拥有大熊猫凯凯和嘉嘉而著称，成为新加坡动物园大家族的四个成员之一。,浙江,16/12/2023
悠莜琦琦,5.0,在新加坡也能看到大熊猫，河川生态园里就住着咱国宝萌神的四川老乡——凯凯和嘉嘉，它们在这座东南亚规模最大的大熊猫展馆内生活得相当舒心，吃的是园区专门为它们种植的竹子，以及胡萝卜、苹果等新鲜食材。,浙江,16/12/2023
悠莜琦琦,5.0,12月13日，新加坡河川生态园为首只在新加坡出生的大熊猫“叻叻”举行欢送会。大熊猫“叻叻”将经过隔离后于2024年1月16日启程返回中国。大家可以来看下,浙江,16/12/2023
匿名用户,5.0,🎟表演 地址：游船广场，时间在每天11:30、14:30、16:30，可以调好闹钟提前两小时官网才会放票哦✅另外，要跟卡皮巴拉亲亲是另外的价钱！￼,浙江,16/12/2023
悠莜琦琦,5.0,河川生态园 太适合小朋友了，坐船看动物，整个园区一点不会晒到太阳，太懂我们妈妈的心情了。买个游船绕着园区逛，也是非常好玩。放松两腿，也不贵。,浙江,16/12/2023
Makal,5.0,携程现在无法无天，订单24192235105涉嫌违约欺诈，态度蛮横，拒不退还不合理款项，相关部门都无法处置携程，只能司法诉讼，简直作死。,上海,08/02/2024
M46****3293,5.0,作为园内为数不多的付费项目，这个船票还是物超所值，游船体验很棒，感觉乘坐了很长时间，过程中可以看到各种鸟类猴子等小动物，也有一些人造景观，仿佛真的置身于亚马逊河，穿梭于热带雨林,北京,15/11/2023
kansine,5.0,带着孩子的理想出游活动。头一次这么近距离而且如此清楚的看熊猫。以前在国内各个动物园的熊猫馆里基本看了个寂寞（要么人多挤不进，要么熊猫躲在不见人），还有其他各种动物的近距离欣赏。,泰国,02/08/2023
我的520,5.0,非常棒，是值得去玩的地方，会推荐给朋友，小朋友也很满意，下次还会来，非常棒，是值得去玩的地方，会推荐给朋友，小朋友也很满意，下次还会来,浙江,23/12/2023
匿名用户,5.0,亚洲唯☝🏻一个以河川为主题的野生动物园，在这里可以看到八大河川动物，以及一系列河生巨型陆生动物与巨型淡水鱼。位置比较好找。,浙江,16/12/2023
悠莜琦琦,5.0,"河川生态园是亚洲首个也是唯一一个以河川为主题的野生动物园，园内拥有超过5,000 个动物栖息。游览八大 淡水栖息地，与巨型动物面对面，如巨型水獭、娃娃鱼以及湄公河巨鲶。",浙江,16/12/2023
匿名用户,5.0,亚马逊河流域下隐藏着怎样的秘密，引得勇敢者争相去探险？在河川生态园的特别项目“亚马逊河探索”游船中，你也可以模拟体验一下。乘坐项目特制的游船，开启一段漂流探险旅程，大食蚁兽、红鹤、美洲豹、南美貘、水豚等善于伪装的野生动物都藏在两岸的雨林中，需要一双双善于发现的眼睛。全程还有3处下坡河段，激起清凉的水花为你助兴。,浙江,16/12/2023
悠莜琦琦,5.0,"漫步淡水画廊，在河川动物栖息地展览中了解独特的野生动物世界。生态园内拥有 5,000 个海洋、陆地生物，种类达 300 多种。",浙江,16/12/2023
Makal,5.0,携程现在无法无天，订单24192235105涉嫌预约欺诈，态度蛮横，相关部门都无法处置携程，只能司法诉讼，简直作死。,上海,08/02/2024
悠莜琦琦,5.0,"别错过河言物语动物表演,与我们一起探索动物明星拍留念。 ·漫步于淡水水族馆和深入各个惊险刺激的展区,包括大熊猫竹林和世界最大的淡水水族馆--亚马逊洪溢林。",浙江,16/12/2023
匿名用户,5.0,新加坡的动物园都搞的很好，全线遮阳棚遮阳挡雨，即使下雨也不会影响游玩。园区非常干净，没有味道，非常有意思,中国台湾,15/02/2024
闷瓜,5.0,坐船这个项目比较有意思，可以不出此区域反复乘坐。但整个河川公园有些小，很快就逛完了，有些不值票价,北京,04/02/2024
匿名用户,5.0,可能是对小动物的偏爱，觉得这个动物油设计安排非常有意思，可以近距离看到很多小动物，小动物也一副见惯世面的样子，憨憨的友好的接待每一位游客,江苏,08/10/2023
_WeCh****829166,5.0,总体还不错,江苏,18/02/2024
jd****j,5.0,挺好玩的，,江苏,03/02/2024
匿名用户,5.0,园区的动物明星“美人鱼”的原型海牛，喜欢群居的巨型水懒、小而恐怖的食人鱼……它们共同构成了完整的亚马逊河风貌。很漂亮，宝宝很喜欢看,浙江,16/12/2023
悠莜琦琦,5.0,"·在大熊猫竹林展区,记得探望大熊猫家族凯凯、嘉嘉和首只在新加坡诞生的熊猫叻叻!位置也非常好找，就在日间动物园边上。走个五分钟吧！",浙江,16/12/2023
匿名用户,5.0,海牛为什么不生活在海里？也爱吃绿叶菜和胡萝卜？大小朋友可以体验河川生态园独一无二的“海牛野趣游”幕后导览找答案。非常的有趣！,浙江,16/12/2023
悠莜琦琦,4.0,小动物表演免费，但是需要网上抢位置的，很不幸没抢到，说是可以开演前去门口等候补位。。因为当时正好在熊猫馆看叻叻抢妈妈竹子吃，也没赶过去。运气不好的小伙伴可以去试试。 漂流是付费项目，感觉坐小船河道两侧是小动物，感觉很好，票需要现场扫码网上买，有些麻烦。,浙江,18/11/2023
匿名用户,4.0,新加坡是一个让人增加无数好感的城市，动物园系列可以玩两三天，河川动物园也很有特色，小动物比游客精神（可能更加适应炎热的气候），漂流较为平缓，两岸是各种动物在一旁栖息，适合低龄小朋友或热爱动物的“小朋友”，个人很喜欢河川,江苏,09/10/2023
匿名用户,5.0,因为闪电，差点没坐上游船，最后赶上了末班船，不能轻易放弃，孩子喜欢的不要不要的，一直说超值，坐了也惊喜连连，值得一游！！,福建,27/08/2023
檬檬的山川湖海,5.0,非常好玩 记得买一次可以多次乘船哦,安徽,12/02/2024
138****7771,5.0,我是为了看凯凯和嘉嘉一家去的。生态园设计很棒，不用走回头路，而且一路上都有顶棚遮阳，下雨也不怕。熊猫馆不大，但还算舒服，感觉大熊猫是里面住的最舒服的宝了,上海,07/09/2023
匿名用户,5.0,非常方面，很好的。带娃方便。,新加坡,25/01/2024
139****6976,5.0,看着3只大熊猫憨态可掬，休闲的吃着竹子。熊猫实在是活的太舒服了。不愧为是国宝。整个公园根据不同河流分别介绍，可以非常清楚的了解各个河流里面的鱼类。,新加坡,21/08/2023
vivi716,4.0,使用方便，需要二次官网预约！不大的动物园，还可以，表演不要错过！去的路上就可以官网预约！地铁倒shuttle很方便，去程收费，可刷ezlink。,北京,05/02/2024
vivi716,4.0,使用方便，需要二次官网预约！不大的动物园，还可以，表演不要错过！去的路上就可以官网预约！地铁倒shuttle很方便，去程收费，可刷ezlink。,北京,05/02/2024
M32****6527,5.0,比现场买票要便宜得多，非常划算，感谢携程国外都可以订票太方便了。,中国台湾,24/01/2024
悠莜琦琦,4.0,搭乘到khatib卡迪（Exit A）往左边走有接驳车，每15分钟来🚌！（first station 是新加坡飞禽公园不要下错车） 大概20mims到新加坡动物园、河川生态园和夜间野生动物园,浙江,18/11/2023
晚时,4.0,能看到挺多少见的动物，还有表演也有点意思，比较适合小朋友,北京,17/01/2024
悠莜琦琦,4.0,表演需要提前两小时预约 因为这个表演区很小 11:30 2:30 4:30 看表演的旁边就是坐船的售票处 可以扫码买 这个Amazon Rive不坐遗憾 坐了后悔 不要有任何期望！不要！ 这个园明星动物有水豚 海牛和熊猫,浙江,09/11/2023
_wf****719,5.0,现场排队买票的人好多，电子票不用排买票的队 进去后乘坐还需要排队，但是感觉运力可以，排得很快 第一排会湿，一般工作人员不会安排第一排，如果你要求坐他会反复和你确认会湿你是否愿意坐,陕西,25/07/2023
悠莜琦琦,4.3,左手边路线比较有记忆点的是：各种鳄鱼，中华鲟，娃娃鱼，扬子鳄。左侧终点是熊猫馆。然后过河右侧就是小动物表演和亚马逊漂流。最后有一个水族馆，里面有食人鱼、海牛（俗称美人鱼）。,浙江,16/12/2023
悠莜琦琦,4.0,河川生态园一共有四个主题：长江流域生态、尼罗河流域生态、亚马逊生态和熊猫馆。 整个馆基本都有遮挡，非常凉快，炎热地方的避暑胜地。尤其是熊猫馆全部空调覆盖，可以凉凉快快看熊猫。,浙江,18/11/2023
悠莜琦琦,4.0,左手边路线比较有记忆点的是：各种鳄鱼，中华鲟，娃娃鱼，扬子鳄。左侧终点是熊猫馆。然后过河右侧就是小动物表演和亚马逊漂流。最后有一个水族馆，里面有食人鱼、海牛（俗称美人鱼）。,浙江,18/11/2023
悠莜琦琦,4.0,倘佯于野生亚马逊 (Wild Amazonia) 展区，探索 “亚马逊河” (Amazon River Quest) 泛舟而行，10 分钟的游船之旅，可以领略全球最大的热带雨林的奇妙野生动物,浙江,04/11/2023
悠莜琦琦,4.0,【🇸🇬新加坡唯一河流主题🏞野生公园】 这里有世界🌎河流主题密西西比河、🗾湄公河、长江、亚马逊河🏞四个水段组成，河川生态乐园超多河流生物前所未见，充满🎊无限乐趣,浙江,09/11/2023
320****325,4.0,亲近自然，和小动物近距离接触，真的很治愈，很开心，看到了想念已久的卡里巴拉，呆萌呆萌的，情绪很稳定！动物表演很有意思，值得看！,新加坡,16/11/2023
悠莜琦琦,4.3,在河川生态园里看到了心心念念的大熊猫，太可爱了。有没有被萌到。。。说实话在自己的国家都没有看到过熊猫，反而在新加坡看到了。。。不行，我也要去大成都看看我们的国宝熊猫。,浙江,30/10/2023
梵铽汐,5.0,有大熊猫！整个生态园特别棒，如果想体验乘船，最好提前查询当日天气，我们去的时候没开。,印度尼西亚,05/10/2023
悠莜琦琦,4.0,亞馬遜探索遊船🛶 👛能夠♾️乘坐，整趟10mins左右，可以看到不同動物，是我Z喜歡的活動了！我坐後面沒弄濕衣服！ 🐼園區裡面可以看麻麻叻叻好多人都圍在展區前等待🐼，真的好可愛。園區裡面很多動物～浣熊、熊貓、火鶴鳥、豹、不同的魚太多了！,浙江,18/11/2023
匿名用户,4.0,新加坡是一个让人增加无数好感的城市，动物园系列可以玩两三天，河川动物园也很有特色，小动物比游客精神（可能更加适应炎热的气候），漂流较为平缓，两岸是各种动物在一旁栖息，适合低龄小朋友或热爱动物的“小朋友”，个人很喜欢河川,江苏,09/10/2023
300****820,4.7,孩子很喜欢 唯一的遗憾是周边的动物少了点,安徽,13/02/2024
匿名用户,5.0,非常不错，值得去玩，水质非常的清澈，里边儿的水类动物也非常的多，参观流线也非常的棒，你可以从不同的角度看到动物生活的场景，这个地方比新加坡海洋馆 还好一些！,重庆,20/08/2023
匿名用户,5.0,很新颖的坐船看动物体验 孩子很喜欢,上海,06/02/2024
M50****425,5.0,第二次来河川了，坐船最喜欢。,中国香港,03/02/2024
匿名用户,5.0,孩子很喜欢 坐船看动物很新颖,上海,06/02/2024
_WeCh****91164,4.0,据说是亚洲最大的淡水鱼水族馆，还有中华鲟、熊猫等。整个馆就是一个生态园，让孩子了解原始生态的动物世界，这是个和其实动物园最大的区别。我们没有去夜间和国家动物园，觉得这个动物园比较有特色。,广东,26/08/2023
匿名用户,5.0,还不错，坐船小朋友很喜欢,浙江,17/02/2024
zw600016,5.0,值得推荐去的一个地方。,北京,12/02/2024
M27****2309,5.0,方方面面都好，值得一去,广东,01/02/2024
悠莜琦琦,4.0,亚洲唯☝🏻一个以河川为主题的野生动物园，在这里可以看到八大河川动物，以及一系列河生巨型陆生动物与巨型淡水鱼。小朋友很喜欢看这些，就是太热了。,浙江,18/11/2023
M56****623,5.0,雨天不用愁，服务一流,江苏,14/02/2024
_WeCh****273529,5.0,随买随用，非常方便。,山东,08/02/2024
_WeCh****273529,5.0,随买随用，非常方便。,山东,08/02/2024
匿名用户,5.0,非常值得一去的动物园,菲律宾,20/12/2023
张张张张-111,5.0,孩子很喜欢！玩的好开心！最喜欢里面的大鳄鱼！真的超大！里面的熊猫生活环境特别棒！还有很多鱼！是按照生活的河遇而分类的！亚马逊的鱼真的太大了！,辽宁,27/11/2023
135****7659,5.0,很好，漂流做的三次,新加坡,24/01/2024
可乐味的冰糖,5.0,很不错，值得一去,江苏,15/02/2024
鱼在撒哈拉,5.0,方便方便太方便了,上海,14/02/2024
匿名用户,5.0,还好在携程买了票，没有排队，现场买票的需要等候多余的位子,云南,15/12/2023
M51****4474,5.0,太棒啦！ 很喜欢,新加坡,26/12/2023
M50****6352,5.0,方便快捷便宜,黑龙江,25/01/2024
M53****6004,5.0,河川的亚马逊漂流挺不错的，身上基本不湿，速度也慢，所以不用太担心。其实只是模拟的亚马逊河流而已啦。人不算太多，带孩子逛逛不错，而且也不晒。国内常见的大熊猫在这边地位还挺好的,江苏,12/08/2023
可乐味的冰糖,5.0,很不错的哦,江苏,15/02/2024
可乐味的冰糖,5.0,很不错的啊,江苏,15/02/2024
_m18****6900,5.0,非常棒！很有教育意义！就在动物园旁边，建议可以一起玩！要在官网上查询每场表演的时间！河川的表演需要提前预约才能看，大家一定要注意！,江苏,30/08/2023
匿名用户,4.7,曝光携程网抢钱啊！！提前一天下单第二天的门票，立马预约，第二天全天约不上，还不退款，交涉几天各种找条款搪塞不退款，以后再也别用携程了，店大欺客啊！[捂脸][捂脸][捂脸],江苏,19/08/2023
飞向上天际的鱼83,5.0,好喜欢，主要喜欢新加坡对待动物的人性话，感觉那里的动物都生活的好快乐，不是取悦人的工具,广西,12/12/2023
悠莜琦琦,4.0,最后一天，冲的动物园，去了两个动物园，河川生态园和夜间动物园。河川生态园不大。环境超级好，有各种遮阳设施。室内展馆。不累！,浙江,18/11/2023
110****932,3.0,非常郁闷！因为又不能坐船了，导致将近一半的景区看不了，既然门票是全价的，评价只能给一半了。如果不是因为熊猫不放动物园放这里，船又不开，鱼不如去水族馆看……很鸡肋的景点，里面的小熊猫很可怜，就它一只，有刻板行为。,上海,20/09/2023
匿名用户,3.0,总体动物不多，范围也不大，如果不坐船慢慢走一圈也就一小时左右，优点是基本全程都有室内空调或凉棚，不太晒，如果再选择的话，会选择Singapore zoo，门口肯德基和周边一圈快餐味道还行，就是不让坐店里吃，有点热，旁边星巴克避暑好地方。交通推荐公交地铁，很方便，之前还担心路不熟不好找，实际发现新加坡的公交才是效率最高的状态。,天津,24/08/2023
钰儿2020,5.0,下午去的，东南亚都很热，但风景还是不错。,四川,08/08/2023
悠莜琦琦,4.0,亚马逊船可以坐一大圈，但是106cm以下小孩不能上船，坐一圈20分钟左右，好玩的。入口就在演出的旁边。可以当场刷微信支付宝。买吃喝都算！很容易达成。,浙江,09/11/2023
el****elt,5.0,购买即出票，现场扫码购票是5新币，但流程复杂一些，还是携程方便。漂流基本都很平缓，第一排会有水，安排座位的时候直接是空着的，漂流游览感受很不错。,上海,23/08/2023
悠莜琦琦,4.0,在松鼠猴生态园 (Squirrel Monkey Forest) 与这些自由放养的小家伙们打个招呼。松鼠猴会在树林中上蹿下跳，从俺的头顶上空跳跃而过。,浙江,04/11/2023
悠莜琦琦,4.0,瞧，河川生态园的熊猫好可爱啊，太萌啦！河川不大，大概玩个两个小时就差不多，里面有很多小动物，坐游船需要排队，扫码就可以了，不需要换票。很方便,浙江,01/11/2023
_WeCh****045575,5.0,徒步有点累，但是还是比较值得，环境挺好，我们主要有老人和孩子,江苏,05/08/2023
M53****6004,5.0,一家四口一起游玩了河川，一起漂流，挺温馨的，如果讲解牌多些中文解释就好了，就不用总是查字典了，熊猫餐厅吧？比较忙碌，排队太长，只能出去吃饭,江苏,12/08/2023
vivi716,4.0,使用方便！10分钟，沿途动物不算多，但还挺值得坐一下的。,北京,05/02/2024
186****1366,5.0,非常好玩，各种标识清晰，工作人员态度柔和，很适合带小朋友来体验，园区景色迷人，人也不多，下次二刷,湖南,07/08/2023
悠莜琦琦,4.0,坐着游船可以看一下动物，边看动物边看着小动物们，很好玩。零距离看着动物们玩耍，真想给小动物喂食。水里的乌龟很大，水也很清澈！棒棒哒！,浙江,01/11/2023
205****153,5.0,适合小盆友,吉林,12/09/2023
悠莜琦琦,3.7,新加坡河川生态园不大，就在动物园边上，两个景点一起玩，很方便。自己预约日期，直接扫码进去很好，河川的河道很窄，但是挺安全的。,浙江,01/11/2023
205****211,5.0,好好好好特别好非常不错的游乐园很不错的空间好玩的乐园特别好玩，下次还会再来很不错的孩子玩的地方好好好好好好好，特别的好玩的,广东,01/10/2023
M15****195,4.7,很小，三个多小时玩完了，动物品种少，因为是生态园生态环境做得挺好，亚马逊漂流趣味性足，但漂的时间太短，坐船上观察两岸的动物，也没几只，娃觉得有意思，坐了两次小船,广东,28/08/2023
168****6671,5.0,河川公园比较小，大约1个小时能转遍。位置与夜间动物园、新加坡动物园在一起。,新加坡,26/11/2023
168****6671,5.0,河川公园比较小，大约1个小时能转遍。位置与夜间动物园、新加坡动物园在一起。,新加坡,26/11/2023
135****9408,4.7,还是不错滴，就是那个船时间有点短,上海,05/10/2023
匿名用户,5.0,比较热，漂流也不长时间，但是热带雨林鱼类很多，关键人也少,上海,28/08/2023
天府之子,5.0,很好的家庭体验,四川,03/11/2023
帅帅的牛,5.0,淡水水族馆的感觉，展示全球各大河流域的生态，包含动植物，小浣熊馆可与浣熊亲密接触，还有中国特色的熊猫馆。整个园区道路为U字，中段穿越河流，可看到当地的森林景观，游玩体验良好。,广东,09/08/2023
天府之子,5.0,很不错的体验,广东,31/10/2023
M22****9972,5.0,值得一去。,安徽,17/08/2023
悠莜琦琦,4.0,游船在河川里面，直接扫码就可以了，不需要换票！还不错，很方便。果断入手体验，环境好，又可以看到咋们中国的大熊猫，还是比较激动的。,浙江,26/10/2023
悠莜琦琦,4.0,游船在河川里面，直接扫码就可以了，不需要换票！还不错，很方便。果断入手体验，环境好，又可以看到咋们中国的大熊猫，还是比较激动的。,浙江,26/10/2023
无敌美老虎,5.0,暑假去的，很凉爽，公共交通不是很方便，包车去的，三个动物园离的很近，夏天蚊子也不算太多，总之还不错，亲子游还是值得推荐的,山东,04/10/2023
无敌美老虎,5.0,暑假去的，很凉爽，公共交通不是很方便，包车去的，三个动物园离的很近，夏天蚊子也不算太多，总之还不错，亲子游还是值得推荐的,山东,04/10/2023
若若若嫣儿,5.0,好棒哦 可以坐着漂流看动物，我们还坐了两回，工作人员服务态度也很好。很愉快的一次亲子旅行！而且我们去的那天人流量也不多，走在户外，顶上都有棚子可以遮阴，丝毫不会觉得晒。看到我们中国的大熊猫在新加坡被照顾被保护的很好，心里很是感动，愿中新永远友好！,安徽,06/05/2023
匿名用户,5.0,园区不大，看到了旅居的大熊猫，nice,浙江,29/08/2023
_WeCh****91164,4.0,据说是亚洲最大的淡水鱼水族馆，还可以坐船一小段路看动物，这个孩子们很喜欢。,广东,26/08/2023
桃子夭夭-岚,5.0,很好，小互动很多，小朋友玩的很开心,浙江,13/08/2023
匿名用户,5.0,很好玩 园区不大但是种类繁多,四川,19/12/2023
205****211,5.0,特别好玩，动物园旁边，非常不错的地方很好的动物园、好好好好好,广东,01/10/2023
189****9902,5.0,值得去很多次的地方,上海,28/11/2023
