username,rating,content,ip_address,time
远行-遇见你,5.0,黄金的沙滩，世界闻名的锦标赛高尔夫球场，升涛湾的深水游艇码头与豪华私人住宅区 − 这些都是圣淘沙每年吸引上千万名游客的主要原因。岛上万众瞩目的旅游景点 −圣淘沙名胜世界－不仅享有新加坡史上第一座综合娱乐城的头衔，其中开设的娱乐景点还包括了东南亚地区首创的环球影城。圣淘沙离商业市区不远，访客能选择乘坐圣淘沙捷运，风景宜人的缆车或通过圣淘沙跨海步行道抵达圣淘沙，路程只需几分钟。圣淘沙岛还要一个必刷景点，就是亚洲大陆最南端了，其实是一座吊桥将Palawan与另一座小岛相连。圣淘沙岛上的捷运都是免费的，只有上岛时要收费，离开和其余来往的捷运都免费直接乘坐就可以啦。日落，就静静的坐在这个沙滩上，牵着对方的手，看着夕阳缓缓而落，嗯，不错。,N/A,18/08/2017
无非子,5.0,圣淘沙太好玩了，三天绝对不够。走到哪都有好玩的，唯一的缺点是，岛上物价贵。         岛上除了Taxi，其他交通工具都是免费的，有接驳小火车，还有环岛Bus。Bus每一站都有不同的景点，班次非常密集，这点很人性化，但末班车时间周末和工作日不一样，需看清楚。入住香格里拉还有从怡丰城来往酒店的免费bus，为我们省去了不少时间和精力。         圣淘沙水上探险乐园在诸多游玩项目中不算热门，但事实证明，这个乐园玩一天也不会腻。除了常规款惊险滑道、休闲漂流、冲浪戏水外，还有好几项特殊活动，比如海豚探索、珊瑚礁浮潜、海底漫步、与鳐鱼互动等收费项目。我们提前预约了海豚探索，真的是不虚此行，除了照片价格贵之外，无其他毛病。海豚互动约1个小时，加上等候和讲解，前后一共1个半小时。       圣淘沙之所以吸引人，除去那些好玩的游乐项目外，走到哪都有可能会有不经意的节目呈现在你眼前。当我们饱餐一顿沿着河边散步时，忽然眼前出现了两只翩飞起舞的仙鹤。虽然之前有看到“仙鹤芭蕾”的指示牌，但决没有想到是如此精彩的仙鹤。         新加坡一共有三座有名的鱼尾狮，最让人知晓的一座在滨海湾，但最大的一座是在圣淘沙岛上。恰逢新加坡国庆期间，7月-8月期间，这头坐落在岛上的鱼尾狮大放异彩，每晚的20:40和21:40有两场投影灯光秀，最近计划去圣淘沙的朋友别错过咯！     入住圣淘沙香格里拉，会有猴子出没。本以为我们住在高楼层，看到猴子几率会很小，没想到，早上睁开眼，就看到一猴儿正趴在阳台的栏杆上，用期盼的眼神看着我们。同为吃货一枚，怎能不晓得这眼神的含义，赶忙找出一包坚果来，这下子又跑来两只，逗趣取乐了一番。         早餐时，还有孔雀在旁散步。岛上沿海沙滩边也会偶遇到孔雀。         环球影城两次变形金刚+侏罗纪河流探险、未来水世界特效演出，史瑞克4D电影、鞋猫剑客历险记、马达加斯加木箱漂流记、芝麻街意大利面太空站、小黄人越狱秀、魔法转轮，除了不敢玩的和不好玩的，其余的基本都刷到了[耶]，爽歪歪的一天。         西乐索炮台天空步道（就在香格里拉度假村旁边）以及亚洲大陆最南端必须要去打个卡。         时光之翼提早20分钟检票进去，虽然有分检票口，但进去后座位不固定，我们挑选了中间第一排。很精彩的一出水幕灯光、烟花秀，值得一看。,N/A,02/08/2017
endlesssummer,4.3,圣淘沙岛据说是新加坡花了不少钱打造的度假胜地，不过真心觉得岛上东西都好贵啊。吃的一份泰式面辣的出奇但价格更辣吃饭的话建议岛外的怡丰城里解决价格更亲民。上岛可以坐缆车，捷运，当然有个徒步传送带有顶棚的，还可以看风景是免费的，很推荐。缆车，捷运都是要票的。。。但是出岛捷运可以免费搭直通怡丰城的，岛内交通捷运也是免费的。岛上商店很多，那家卖糖果的就很有意思不管买不买都值得参观一下，当然有孩子的买个做纪念品，送人都是很好的选择。岛内景点的门票都强烈建议网上订，到岛上换票这样比较合算,N/A,19/07/2017
小野Planet,5.0,圣淘沙岛，并不大的一个小岛，环线观光小火车，一分钟一站的节奏，感受一下，真的好小哦！ 推荐两个景点  1.环球影城必去的 不用说了，非常多娱乐项目，但是太小的宝宝玩不了什么，完全是陪着大人玩，我们一家三口，分头行动，一个带娃，一个走单人通道，项目玩的特别快。估计孩子要到五六岁以后才可以坐那些机动游戏吧！不过随便看看恐龙那些也是不错的。 2.SEA海洋馆 如果你没有去过广州长隆，那么你会觉得很惊艳。那个海底隧道，很梦幻，还可以看到饲养员喂鱼。有一些潜水者和鲨鱼同池，看起来提心吊胆的。各种海洋生物齐备，很有趣。巨大的水墙，里面巨型的鲨鱼，鲸鱼都很壮观。当然最有特点的是门口的郑和下西洋，历史故事展，很有人文性。当然如果去过珠海长隆，那就不要有太多奢望，珠海更大更壮观，只是新加坡这里没有动物表演的，单这一点就很值得学习，保护动物！不看动物表演。 3.鱼尾狮广场 这个鱼尾狮，是一个大版的鱼尾狮，萌哒哒的挺可爱的，夜晚会照五彩灯很美，适合拍照。广场很欧美风，晚上还有歌唱表演，很嗨。周围有711，冰棒店，麦当劳，印度餐厅，饭店不是很多，但是吃住行蛮方便的，可以逛逛拍照。 4.海滩 不推荐，新加坡是货轮港口，很多货轮在近海，失去了海滩的那份休闲和风景线，海滩也比较小，沙石多，看一眼就走的节奏。 总之，岛上惊艳的就是全新的公路设施绿化，人文比较友善，值得一去。住一天到两天都是可以的。,N/A,25/05/2017
山水人生,5.0,早饭后离开宾馆后门，步行的附近的百胜地铁站搭乘地铁，经过换乘抵达圣淘沙岛对面的怡丰城。这几日在新加坡自由行，充分感觉到搭乘地铁的方便，也充分感觉到下榻这家宾馆从百胜地铁站搭乘地铁的方便。今天出行时间虽然是早高峰，地铁车站内人很多，但我们因为都是短途因此未感到不便。抵达怡丰城后后沿着通往圣淘沙岛的步行道，在观赏很漂亮的城市风景中，漫步前往圣淘沙岛。进岛可以搭乘高空缆车，这是最贵的方式。可以搭乘轨道列车，进岛收费每人4新币，出岛则不用。还可以步行，以前是收费每人1新币，目前是暂时不收费。我们决定步行进入，搭乘轨道列车出来，实践证明这是最经济的往来方式。 进入圣淘沙步行道的长度只有不到600米，但廊桥下还设置了平行电梯，因此说是步行其实也是挺省力的。同时途中还有几个观景台，在上面不论看城区，看岛屿，还是看海港都是风光无限。蓝色的天空漂浮着白云，蓝色的海面游动着船只，天地之间是美丽的新加坡城市风光。虽然步行道上游人不断，但从进入圣淘沙岛游览的人数看，步行的人绝对是极少数。圣淘沙岛位于新加坡本岛以南500米处，东西长4千米，南北宽1.6千米，面积为3.47平方千米，是新加坡本岛以外的第三大岛。在殖民统治时期这里为英国海军基地，旧名绝后岛，1972年改名为圣淘沙岛。现已开发成设备齐全的海上乐园。作为一个很近的离岛，也作为新加坡的旅游圣地，圣淘沙绝对是游客吃喝玩乐的天堂。因此进入岛内来到入口广场前，就看到成群结队的游客，而且其中大多数都说得国语。,N/A,15/12/2016
芝士妹,5.0,圣淘沙岛是新加坡一个必到的地点啦，这个岛上充满了新奇刺激好玩的玩意，如果能住上一晚是更好。岛上有环球影视城、海滩、博物馆和海洋馆等，光是玩这些就已经足够玩上两日了。到了晚上，灯光下的圣淘沙岛更添梦幻，既有免费的仙鹤芭蕾表演，还有要收费的海之颂，这些都是不容错失的。,N/A,27/11/2016
Only梵尘入土,5.0,在岛上住了一晚，马来西亚小吃街总体来说是不错的，东西挺好吃。岛上交通都很方便，有免费观光巴士1、2、3。白天玩那个斜坡滑车很刺激很好玩，不是太多人排队，还有冲动想玩多一次，至于空中吊椅还是不错的，不过想看四周景色必须要四围望才行。哈哈！白天看鱼尾狮景色还不错，不过晚上看，我老婆说有点恐怖。,N/A,18/09/2016
_WeCh****15351,5.0,去新加坡旅游一定去的景点，园区里有好多游乐设施，风景也没得说。可以有多种方式进岛，我是坐缆车进的，价格100人民币，有些不值，只是在高处看了一下岛的全景。建议其他的方式进岛，然后去摩天塔看岛的全景，会节省一些。我12点左右进的岛，因为在环球影城游玩到了6点多，岛上的很多景点没看全，准备明天还去，这回有经验了，在岛上坐免费大巴穿梭各景点之间，会少走很多路。,N/A,26/05/2016
E02****66,5.0,圣淘沙岛有几个可以玩耍的地方，一个是环球影城，这个必须安排一整天的时间玩耍，排队时间较长，一般都要40分钟到1个半小时～有优先票，但是很贵，相当于一张门票的价格，在影城商店都能买，但要记得货比三家，因为每家店可能当时也不同。还有sea海洋乐园，有海豚表演，可以安排半天。还有亚洲最南端的海滩和栈桥～还有一只新加坡标志性鱼尾狮，可以付门票进去他的嘴里和脑袋拍照，并看个新加坡的由来小视频～行程安排最好住在圣淘沙岛，一天环球影城，一天玩别的，有家最大的糖果店，可以买进口糖果～马来西亚美食城，吃的都是当地小吃，价格也便宜，比较推荐,N/A,23/03/2016
云在风中、东边日出西边雨,4.0,如果带着孩子，这个圣淘沙岛是值得来的,北京,03/08/2023
探索大自然,5.0,圣淘沙岛是新加坡最有名的旅游胜地。来新加坡游玩就一定要来新加坡的圣淘沙岛，很多新的景点开发了，交通也非常方便，游客也增加了不少。好玩。,N/A,05/07/2022
七子八搭,4.0,新加坡非常漂亮的地方 值得拍照留念,上海,12/09/2023
星期天,4.0,新加坡的著名景点区域，一定要去的,上海,04/08/2023
匿名用户,5.0,没去过可以体验一下,新加坡,20/09/2023
hzwywzwy,5.0,非常方便，价格便宜,浙江,03/08/2023
匿名用户,5.0,住金沙最方便了,泰国,14/08/2023
Lavender and Sun,5.0,位于新加坡本岛以南500米处，东西长4千米，南北宽1.6千米，面积为3.47平方千米，是新加坡本岛以外的第三大岛。在圣淘沙岛殖民统治时期为英国海军基地，旧名绝后岛，1972年改名。现已开发成设备齐全的海上乐园。位于新加坡本岛以南500米处，东西长4千米，南北宽1.6千米，面积为3.47平方千米，是新加坡本岛以外的第三大岛。在圣淘沙岛殖民统治时期为英国海军基地，旧名绝后岛，1972年改名。现已开发成设备齐全的海上乐园。,黑龙江,02/09/2022
海苔猪仔妹,5.0,去了环球影城和亚洲最大糖果店。糖果店里种类丰富还有很多打折产品是小朋友的最爱。我们买了点饼干和巧克力，发现都不是新加坡产的，其实新加坡产业单一，包括它的TWG茶叶也是全球各地的茶厂，他不过是一个搬运工，这家巧克力点也是哦，全球的巧克力品牌，如果带特产，我当时在机场买了新加坡地标包装的巧克力，平均下来一小块五元钱那个难吃，还不如买些正经牌子的又划算。,N/A,13/07/2017
飞鱼兔,5.0,必来之地。环球，大号鱼尾狮，海洋馆，海豚表演，不同的人会体会到不同的乐趣。值得一提的是，这里有家很大的好时巧克力店，品种最全。好这个的就在这里下手吧！,N/A,13/01/2017
133****9203,5.0,新加坡的圣淘沙岛是到新加坡旅游的必游之地，即是亲自活动的场所，也能欣赏海边美景。从市区过去非常方便，但还是建议一定要在岛上住一晚，随意一个5星酒店，都会让你感觉物超所值。可以在清晨漫步海边，可以在夜晚仰望星空。,N/A,21/04/2017
JIYACHUN,4.0,还不错吧，功能性大于观赏性,江苏,17/08/2023
Namo Shiva,5.0,新加坡圣淘沙岛，还是不错的。但是和台湾的绿岛、澎湖、兰屿相伴，有点过于商业化了。里面可以做捷运地铁过去，岛内是独立的，有鼎泰丰、可口可乐等专柜。不过入岛要另外买捷运地铁票。感觉不错，极力推荐！,N/A,09/05/2017
M52****6948,3.7,新加坡圣淘沙潜泳还不错，海边沙滩还OK了，但是对比国内北方海边沙滩还是有点差距，毕竟很多并不是自然而成，而是填海造陆出来的，推荐待三到四个小时就够了。,新加坡,28/06/2023
M51****3770,5.0,圣淘沙岛位于新加坡本岛以南500米处，东西长4千米，南北宽1.6千米，面积为3.47平方千米，是新加坡本岛以外的第三大岛。在圣淘沙岛殖民统治时期为英国海军基地，旧名绝后岛，1972年改名。,日本,27/05/2023
205****602,4.0,搭乘缆车风景不错，但是时间较短，十几分钟差不多。岛上能玩的挺多，也有免费穿梭巴士很方便。我们都是大人有些项目没玩，也花费了一天，如果有小孩，建议住岛上一天比较方便游玩,N/A,21/04/2016
小白_1912,5.0,来新加坡旅游，大多都要在圣淘沙岛上消磨几天的吧，圣淘沙岛~~~我个人，非常喜欢的一座小岛，有玩乐的区域，也有休闲放松的沙滩。 在这个小岛上，每个人都能找到自己喜欢的去处，既有各式的热闹喧嚣，也有僻静的角落让人可以发呆。 之前看介绍进岛一共有五种方式，分别是缆车、轮渡、巴士、地铁和出租车，由圣淘沙巴士穿梭于港湾巴士转换站之间。其实，我是步行进入的，有长长的栈道，很方便。,N/A,20/12/2016
_CFT01****0591821,5.0,坐了缆车，去了环球影城，个人感觉圣淘沙岛要比本岛好玩得多，基本娱乐项目都在此，玩得非常开心，一个山道滑车的项目和飞索很刺激很好玩，玩了两遍。适合想纯玩的朋友们，有一个小沙滩，傍晚可以在沙滩喝酒游玩。,N/A,22/05/2017
JQKABBQ,5.0,蓝天白云&amp;蓝蓝的大海，感觉能待上很久。因为是私人 沙滩，所以人不会特别多 我们是跟团，不住在圣淘沙岛的酒店里，所以只能缆车 看看美景了简葡商 下次如果再去一定要住在那边的酒店好好享受海边的美 景,N/A,10/05/2022
探索大自然,5.0,早上我从vivocity 地铁站出来后，沿着指示牌，走步行道。沿着海边走进圣淘沙岛。一路上海风吹着，一边走一边欣赏海景，非常写意，开心的一天。,N/A,09/04/2022
118****093,5.0,圣淘沙真心不错，景色娱乐两不误！推荐滑车，好好玩，亚洲最南端也很漂亮！就是消费稍微比市区稍小贵，但是各项服务设施很完善，是举家前行的好去处！,N/A,06/10/2016
Ivan,5.0,值得体验的一个景点，可以玩上一整天。,马来西亚,11/03/2023
徐徐霞客Rr,5.0,新加坡圣淘沙岛，新加坡的环球影城，包括一些海洋馆之类的东西都在这个岛上，这个岛还其实还挺美的，占地面积非常大，而且大部分的娱乐项目都在这个岛上。也可以说是来新加坡必去的地方,N/A,01/07/2022
淼淼0301,5.0,圣淘沙岛位于新加坡国境最南的地方，岛上很漂亮，有丰富的旅游资源，它的环境很美，植被保护的非常好，岛上都是原生态的景观，漂亮极了。,N/A,12/10/2016
sep9lee,4.3,新加坡的旅游胜地，许多著名著名的游乐项目都在这个岛上，包括环球影城sea海洋馆等等，上岛的时候会给人有那么一点像是鼓浪屿的感觉,N/A,14/10/2016
果汁分你一半✔,5.0,圣淘沙岛Sentosa，新加坡南部岛屿。在北纬1°14′53″，东经103°49′48″。位于新加坡本岛以南500米处，东西长4千米，南北宽1.6千米，面积面积390公顷。岛上70%的土地被次生雨林覆盖，栖息着巨蜥、猴、孔雀和鹦鹉等动物以及各种其他当地的动植物群。岛上还有3.2公里长的白色沙滩。该岛是集主题乐园、热带度假村、自然公园和文化中心于一体的休闲好去处。有珊瑚馆，艺术村，海事博物馆，军械馆，西罗索古堡，受降厅，蜡人馆，红树林自然保护区等。曾为英国海军基地，1972年建为重点旅游区。与市区的交通联系有花葩山（Faber）高空缆车及轮渡。岛上有卫星通讯站。 圣淘沙被视为新加坡旅游与娱乐业的璀璨明珠，是集主题乐园、热带度假村、自然公园和文化中心于一体的休闲好去处！ 这个占地390公顷的海岛是度假、旅游和消闲的万花筒。从市区搭乘缆车、轮渡或汽车只需几分钟便可到达。圣淘沙意为和平与安宁，昔日的小渔村改造成英军基地后，在1972年被建成一座田园诗般的海岛度假区。 一踏上这座岛屿，您便能在众多的景点中找到属于自己的一片天空 - - 历史和文化的重现、昼夜不眠的娱乐、郁郁青葱的环境、修剪齐整的花园、音乐喷泉，还有两个风景优美极富挑战性的18洞高尔夫球场。 新加坡最为迷人的田园式度假小岛一圣淘沙，是一个充满热带风情的旅游休闲胜地。除了阳光沙滩等自然景观.-淘沙岛还有着丰富多彩的娱乐设施和休闲活动试域。湛蓝的海水环抱着各种色彩缤纷的热带树木花卉。加上众多闻名遐迩的人文景观使圣淘沙岛成为滨海综合旅游口的地开发中的成功典范。 圣淘沙岛位于新加坡本岛以南500米处.占地，10公顷.是新加坡本岛以外的第四大岛。总长超过3.2公爪宽阔而细腻的白色沙滩，美不胜收。 圣淘沙岛最初只是一个小的村，在二战中，这里成为英国的军事要寒.建有西罗索炮台等工事。1967年.英国人将该岛交还给了新成立的新加坡政府。一年之后，新加坡政府决定将其开发成田园诗般的海岛度瑕景区。并根据公众的建议.该岛被重新命名为“圣淘沙”。 地理位置 圣淘沙岛面积5平方公里，距离新加坡本岛南岸只有半公里（1/4英里），是新加坡第四大岛屿（除本岛外）。岛屿面积的70%被次生雨林覆盖，栖息着巨蜥、猴、孔雀和鹦鹉等动物以及各种其他当地的动植物群。岛上还有3.2公里长的白色沙滩。近来大面积的土地正被通过填海添加到圣淘沙。,N/A,31/05/2022
M36****659,5.0,这里有环球影城，有上面的说的海之颂水幕电影表演，还有比较有特色的斜坡滑车及空中吊椅。有的人还可以去看看海洋馆。特别提示一下，有个SINGOPROFLY的项目，可以让自己飞起来，我们去玩了，但一个人票价119新元，进去后每人只有2次飞的机会，每次就20秒钟，但前后需要花2个小时的时间，且需要提前预约，虽然很有新鲜感，但我觉得这么短的体验时间相对来说有点坑人。 圣淘沙要玩好的话，建议最少要有一天半的时间，如果只有一天时间，就只能挑重点玩了。,N/A,07/11/2016
新加坡旅行者,5.0,【景色】新加坡圣淘沙岛景色秀丽，是来新加坡旅游的时候打卡胜地，尤其是圣淘沙名胜世界非常值得游览观光。 【趣味】非常值得游览观光。 【性价比】性价比超高。,上海,01/05/2023
新加坡旅行者,5.0,【景色】新加坡圣淘沙公园景色优美，公园里主题公园比较多，适合不同年龄段的人选择。 【趣味】非常值得游览观光。 【性价比】性价比超高。,北京,31/01/2023
孙先生ronaldsun1207,5.0,非常好的购物选择值得推荐一下，很多外地人都是慕名而来，平时自己很少来这里外地朋友来了可以带他们过来体验一下，希望能有更多,北京,17/12/2022
探索大自然,5.0,圣淘沙岛是新加坡最受欢迎的游玩地方。入岛不用收费，非常好。可以沿着海边走进去，也可以乘坐轻轨进去，非常方便。进去时轻轨3块新币，回来时免费的,N/A,20/04/2022
Star189,5.0,这里有环球影城，有上面的说的海之颂水幕电影表演，还有比较有特色的斜坡滑车及空中吊椅。有的人还可以去看看海洋馆。特别提示一下，有个SINGOPROFLY的项目，可以让自己飞起来，我们去玩了，但一个人票价119新元，进去后每人只有2次飞的机会，每次就20秒钟，但前后需要花2个小时的时间，且需要提前预约，虽然很有新鲜感，但我觉得这么短的体验时间相对来说有点坑人。,N/A,08/11/2016
小猪天上飞啦,5.0,值得去玩一玩，很放松，虽然新加坡生活节奏很快，但是进入圣淘沙就像与世隔绝了一样，可以忘掉世俗烦恼。,新加坡,28/02/2023
M12****213,5.0,这个表演非常震撼，值得一看！天气热，记得带扇子和冷饮去,广东,30/06/2023
晴朗,4.7,圣淘沙岛毕竟人工小岛，海景一般，号称亚洲最南端的风景却别有洞天，但岛上娱乐项目倒值得尝试，环球影城是小孩子的乐园，成人项目也就变形金钢，过山车，木乃伊，未来水世界值得体验。,N/A,03/05/2017
无与伦比,4.0,很小的一个岛，紧锣密鼓的凑着很多游乐园和酒店，还有沙滩，岛内有免费bus穿梭在各个景点之间，推荐坐缆车去岛上，缆车上的景色不错，天空那个东西就不用坐了，没啥意思的哈,新加坡,12/07/2023
_WeCh****90373,5.0,这次一直住在岛上，感觉挺好的，鱼尾狮广场不算一个热门景点，娃却玩的很开心，坐完缆车后在蝴蝶馆门口玩水都玩了一个小时……很开心，吃饭虽然不算便宜，但是节庆大道上的选择还是挺多的，尤其是那个很大的candilicious，连推车的大小都做成宝宝尺寸，真心推荐^_^硬石酒店里还有很多活动，也很不错^_^,N/A,09/09/2016
Ivan,5.0,这是新加坡风景最美丽的地方吗?,马来西亚,09/12/2022
M47****8408,5.0,圣淘沙岛是新加坡的最南端 ，孩子玩沙，海中游泳最安全有趣的地方，风景美 ！,新加坡,19/08/2023
YANWEI9885,5.0,新加坡圣淘沙岛环境优美，是新加坡的后花园。环球影城和美丽沙滩聚集于此。,江苏,13/05/2023
蓝莲花0829,5.0,新加坡旅游的必打卡地，海滨湾周边环境很好，游乐游玩都很方便。,湖北,20/06/2023
小思文,3.7,圣淘沙岛也是一个比较小众的岛屿，这个岛屿在新加坡的城市内，有很多的不错的公园项目可以参观，新加坡的自然景色和城市环境都是非常的优美的，面积并不算大，但是很不错。,N/A,21/02/2022
SISISIY,5.0,新加坡最漂亮的海岛了，岛上到处都可以看到美丽的风景和花花草草，还有很多娱乐活动,新加坡,25/04/2023
津霸王,5.0,美丽的景色，海天一色，让人心旷神怡，趣味无穷，真的太棒了,江苏,07/06/2023
希洪吉罗德,5.0,新加坡环球影城，水族馆，都在这个岛上，很喜欢来这里度假。,天津,28/01/2023
津霸王,5.0,位于新加坡的圣淘沙岛风景秀丽，迷人的海景风光，历史建筑的加持，让人流连忘返,江苏,05/03/2023
杨坤,4.0,圣淘沙岛，是一座游乐性的岛屿，这里有很多的娱乐项目，这里的游客非常多，可以玩上一整天，每天都很烦开心大全，可以玩两天的地方。,N/A,25/05/2022
qingxinxin,5.0,很不错的圣淘沙岛哦，很不错的呢，推荐给大家,广东,17/02/2023
lili****2003,5.0,里面有海洋世界和主题公园。小朋友太喜欢了,上海,14/06/2023
网中的人,5.0,疫情下，中国人出不了国门，所有的海外景点都是门可罗雀，缺少人气。今天逛圣淘沙就是这个景象。不过来玩大多数的当地年轻人，似乎一点都不受影响，看他们都是开开心心在海边，骑着自行车，玩着各种游戏及活动，有蹦极跳，有室内飞，也可以参观海洋世界，反正就没法闲着。,N/A,28/01/2022
网中的人,5.0,圣淘沙是新加坡必去玩的景点，对比疫情前后的旅游胜地，现在是没有了外来游客，尤其是大陆的朋友，整个景点显得格外荒凉，没有人气。不过部分参观的地方还是有，如海洋世界及一些运动类的，现在游人基本都是当地的年轻人为主，他们日子正常，该吃吃该喝喝似乎没有一点影响。,N/A,24/01/2022
qingxinxin,5.0,这个圣淘沙真的很漂亮的呀，推荐给大家呢,广东,17/05/2023
TimoWang,5.0,位于新加坡的圣淘沙岛，那里有著名的环球影城，打卡的好地方。,广东,17/04/2023
